event_id,start_time,asset_name,manual_event_type,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
event_0395,2022-06-29,test_0395,test_label,input_event_sample0395,3.505883e-12,1.2727463e-06,1.145754e-06,0.99999297,4.2487696e-07,5.1173843e-11,8.4012834e-07,2.0403652e-09,2.255791e-10,3.2965556e-06,3.885199e-10,0.00048964523,1.651935e-07,0.99929607,1.3093611e-06,1.5139314e-07,0.00019718322,1.1227581e-09,4.8407146e-11,1.5409436e-05,5.0081105e-08,2.2034374e-06,0.0054826434,0.98547876,0.000113745395,1.4630011e-06,0.008915114,5.016954e-08,8.317173e-07,5.2770984e-06,1.7657204e-07,0.00013151769,0.0003145851,0.9884201,1.0951935e-05,1.7081923e-07,0.011062413,6.988323e-09,1.2082093e-07,5.9811762e-05,4.01096e-10,9.245211e-05,5.8853345e-07,0.9998641,4.3054865e-07,8.09631e-09,2.9670045e-05,1.2035515e-09,1.0814106e-10,1.2758871e-05,3.8987537e-15,1.3378194e-05,1.0610543e-12,0.9999621,2.6797448e-08,1.2342811e-13,2.4374855e-05,1.2121757e-16,2.8046528e-17,1.367184e-07
event_0381,2022-06-29,test_0381,test_label,input_event_sample0381,2.3604147e-22,6.429667e-32,4.897456e-20,1.9762515e-15,1.0,1.0190022e-18,1.9206256e-11,9.0066474e-24,9.305586e-09,7.96619e-12,2.0289626e-20,0.0,7.337461e-29,6.3088907e-17,1.0,6.8701947e-23,8.009084e-18,6.7513396e-29,2.8572392e-12,9.767583e-13,2.056828e-15,4.808178e-12,9.7248335e-20,3.9032466e-12,0.99943215,4.3657414e-18,4.7861864e-10,2.4227367e-11,8.0473015e-08,0.00056776707,1.211474e-29,0.0,5.7505723e-35,3.6695803e-19,1.0,1.1492293e-30,6.724704e-16,1.994123e-38,2.526703e-09,1.2854419e-11,8.5364837e-13,5.6136974e-20,1.0498366e-13,3.3090798e-12,1.0,4.6602133e-10,1.0655437e-13,3.3837627e-19,7.3489744e-14,1.5607973e-10,2.0397196e-10,2.1422249e-13,2.8369024e-07,2.5687683e-09,0.999616,0.00037313058,4.5556163e-07,2.9035598e-09,9.9525405e-06,2.2046777e-07
event_0168,2022-06-29,test_0168,test_label,input_event_sample0168,1.0134817e-08,1.3060446e-10,0.9991597,0.000288031,2.7369533e-05,0.00041062737,6.343287e-08,0.000112818234,1.25197e-06,3.0901608e-09,3.746401e-11,6.209195e-15,0.99996996,1.8960056e-05,3.817543e-07,1.023806e-05,8.4614143e-10,5.227825e-07,2.4340281e-08,4.2622403e-12,1.4153836e-09,7.267906e-14,0.95658535,0.00091004337,1.6125374e-05,0.042484686,8.7271054e-08,3.4087884e-06,3.6165568e-07,2.10792e-11,2.0383126e-10,6.8283116e-15,0.9991875,1.4616031e-05,1.788903e-06,0.0007957527,7.859577e-08,1.4888565e-07,3.8337262e-08,6.8624516e-12,2.6125838e-11,1.2046116e-13,0.9999647,2.7621165e-05,9.930404e-07,3.050105e-08,2.7400854e-11,6.6216617e-06,3.8989192e-08,1.4034983e-10,3.7063708e-10,5.911784e-13,0.9997975,6.413457e-05,2.259317e-05,0.00010558797,3.4820157e-08,9.924593e-06,2.5035058e-07,5.0709775e-10
event_0154,2022-06-29,test_0154,test_label,input_event_sample0154,1.3177756e-17,1.1413155e-06,3.862831e-16,9.80169e-08,2.2444232e-07,1.4022216e-21,3.1368155e-11,2.8687834e-09,1.5266266e-14,0.99999857,1.2816047e-20,2.296919e-17,6.850215e-19,5.6817996e-12,5.108344e-10,5.717563e-28,1.10955764e-16,2.589454e-14,4.4054235e-10,1.0,4.143087e-28,4.6512943e-34,9.595037e-37,7.4270515e-26,1.3369247e-13,1.5687865e-37,2.768643e-28,0.0,1.7803907e-13,1.0,3.480066e-22,2.1619908e-09,7.040087e-25,3.6946917e-09,2.6341192e-07,1.0836392e-24,1.0266188e-13,3.5990446e-18,3.4922716e-16,0.99999976,4.3311276e-30,9.9948235e-29,6.175202e-37,4.8310733e-24,6.188879e-11,2.7022457e-38,7.91956e-23,1.1807555e-27,4.0327482e-21,1.0,3.2857962e-16,2.6179283e-11,7.7738454e-17,8.7432006e-10,2.8917466e-08,7.590215e-21,8.172838e-12,1.0339886e-16,1.08158794e-07,0.9999999
event_0140,2022-06-29,test_0140,test_label,input_event_sample0140,0.9997415,3.48977e-17,1.1128251e-19,8.0852825e-14,0.00025803215,9.148384e-13,7.416973e-20,5.13857e-19,3.965539e-07,1.085464e-07,0.9999968,3.4564828e-20,2.063802e-13,8.466047e-14,3.0244953e-06,1.1736251e-12,1.7884048e-08,4.0338994e-16,2.0205813e-07,2.3660975e-13,0.9999999,2.3446601e-26,3.8141305e-26,3.1858264e-20,7.850259e-08,5.3383114e-19,2.2335416e-23,8.542946e-25,3.7123554e-11,2.3407715e-12,0.9999989,2.6460727e-19,1.4652175e-13,7.10793e-15,9.1372164e-07,1.8808618e-11,7.308315e-11,1.1466575e-15,5.9902725e-08,5.418584e-13,0.99999964,2.1890168e-34,1.0119759e-31,3.196751e-24,3.187609e-07,1.1982496e-23,1.0885566e-25,7.7688186e-28,6.0478125e-13,6.712726e-14,1.0,2.5019559e-29,7.2260193e-29,1.1025436e-19,1.5429329e-08,3.7593198e-22,1.8821093e-22,2.3653506e-25,1.5433927e-11,5.9323583e-12
event_0197,2022-06-29,test_0197,test_label,input_event_sample0197,1.0999043e-05,4.658988e-12,1.559542e-12,2.0810478e-11,1.2824427e-05,6.40672e-14,6.3573894e-16,1.2475381e-05,0.99996316,4.2022413e-07,7.3785724e-14,6.875349e-16,5.4056517e-08,7.913419e-12,7.705126e-06,9.173039e-16,1.469729e-13,8.838951e-06,0.99998343,4.5532373e-09,3.894627e-12,8.95137e-12,1.0257977e-08,3.5381362e-10,1.3191907e-06,7.7075455e-12,2.3926444e-10,2.861607e-07,0.9999982,1.2198083e-07,2.524583e-15,2.2284444e-17,5.09563e-10,3.1021914e-13,2.165236e-06,1.37247544e-17,2.9809107e-15,4.488502e-06,0.9999933,2.5617466e-09,4.103048e-18,1.6541653e-21,1.810512e-13,4.341501e-14,6.7336636e-08,2.8892176e-22,3.5053767e-17,3.3737577e-13,0.9999999,4.6198587e-09,2.0774699e-10,7.404082e-12,1.1905016e-06,3.3810588e-09,1.9857125e-05,2.0859103e-11,2.302636e-09,0.00036457126,0.99961144,2.9995388e-06
event_0183,2022-06-29,test_0183,test_label,input_event_sample0183,1.7457773e-18,1.7559998e-14,8.784708e-21,3.5534778e-12,4.311051e-11,2.080063e-09,1.0,6.0249296e-23,8.6974794e-21,4.2478584e-15,1.7466748e-16,1.1678455e-06,1.5877226e-16,0.00021038328,4.0985055e-06,3.6723904e-10,0.9997844,1.1529889e-17,9.470717e-16,7.6457773e-10,2.9545962e-13,2.0640442e-05,2.470902e-15,1.474042e-06,2.7330663e-07,3.3365346e-09,0.99997747,2.0766959e-15,3.4794832e-15,7.9643705e-08,7.348314e-17,1.5927117e-08,1.4567496e-17,5.0869875e-07,6.6438595e-08,7.346126e-10,0.9999994,8.285477e-17,1.3309733e-16,4.570767e-12,5.7595015e-22,1.1544548e-13,7.348993e-24,7.644822e-12,2.4709921e-14,8.980348e-21,1.0,7.9105063e-22,1.9828198e-24,2.2846003e-11,4.553926e-18,3.570171e-15,2.4528943e-18,2.1404712e-12,4.4096966e-09,9.3112495e-09,1.0,5.3924473e-19,1.6266537e-18,2.7760946e-16
event_038,2022-06-29,test_038,test_label,input_event_sample038,6.247736e-10,6.9189543e-13,0.9797519,0.00025845043,3.427409e-05,0.019953474,7.0867094e-07,5.498876e-07,6.4967145e-07,2.4301117e-09,4.1024757e-09,3.5800672e-12,0.99876946,0.00075381034,1.0010479e-05,0.00046206746,1.62309e-08,4.364946e-06,2.4637674e-07,2.3231005e-10,7.318961e-09,4.890245e-11,0.9404262,0.00019260401,0.00050969684,0.057806812,9.926467e-07,0.0010607567,2.8936538e-06,1.5045718e-08,4.54218e-11,7.0010513e-15,0.9999734,1.0918807e-05,6.718941e-07,1.369012e-05,1.2342268e-09,1.30556e-06,2.9576478e-08,4.024783e-12,5.550848e-10,6.756334e-13,0.9998845,4.9560285e-06,2.1602496e-05,4.6423083e-05,3.1815794e-08,4.1998996e-05,5.707556e-07,1.5647898e-10,4.3418105e-10,1.4716035e-12,0.99977165,0.00013070928,2.3639801e-05,3.9660867e-05,3.1073484e-09,3.4138193e-05,2.055382e-07,4.2162532e-10
event_0222,2022-06-29,test_0222,test_label,input_event_sample0222,2.403591e-08,4.24498e-06,5.2495878e-05,6.529539e-08,0.00031588163,6.2178865e-06,6.3686993e-09,0.9996086,1.1916519e-05,5.241793e-07,6.2821456e-11,7.7682566e-10,4.4869658e-08,2.2423683e-09,5.8660844e-05,2.7585062e-10,4.376382e-09,0.999941,1.6154362e-07,9.687124e-08,4.948816e-12,7.85794e-11,8.9442915e-09,1.24441455e-11,2.919752e-06,4.396031e-12,3.1110973e-13,0.9999838,1.3044726e-05,1.462161e-07,9.4769534e-09,9.389801e-08,3.1794687e-05,5.5361117e-08,7.876402e-05,9.314211e-07,2.1991864e-09,0.9998325,5.4708136e-05,1.0418308e-06,6.585471e-11,1.3200078e-09,4.8975767e-07,3.10088e-08,0.000117221636,2.3863624e-09,1.9645607e-12,0.99984455,2.6293737e-05,1.1346605e-05,1.39490455e-08,4.8333163e-07,0.00014192352,4.4494334e-07,0.0007028491,8.151191e-06,1.0499997e-07,0.9991436,2.3167108e-06,3.4948908e-08
event_010,2022-06-29,test_010,test_label,input_event_sample010,0.9999999,1.866127e-26,4.579515e-26,3.458907e-20,1.5521486e-07,3.7476984e-19,2.8460293e-23,1.0669776e-24,3.186661e-11,3.2191593e-12,0.99999845,7.705918e-34,6.1975363e-31,1.4156674e-23,1.519153e-06,3.28588e-23,3.221486e-25,1.0421108e-27,8.340123e-13,1.6019986e-13,0.999959,5.068213e-27,9.442203e-25,7.044304e-20,4.0961982e-05,5.59366e-17,1.3169663e-22,5.731157e-26,9.375829e-12,1.2398178e-12,0.99999714,2.5083535e-20,3.346281e-13,1.5798815e-13,2.7974127e-06,2.5598865e-12,2.159229e-08,1.2440886e-16,1.6351316e-07,3.3569824e-13,0.99969614,1.3518684e-16,2.0023927e-19,1.206721e-13,0.00030284256,9.783966e-13,1.03845127e-19,1.4096663e-18,9.394356e-07,1.0123316e-07,0.9998697,4.430872e-13,1.9296646e-11,1.1180068e-10,7.4593394e-05,2.1398019e-07,4.6090237e-12,3.3546234e-12,5.5392517e-05,7.566989e-08
event_0236,2022-06-29,test_0236,test_label,input_event_sample0236,8.213437e-16,3.5746288e-18,3.511555e-07,3.815799e-10,7.906091e-06,0.99999046,1.2961178e-06,1.5454332e-12,1.1506664e-14,1.8241485e-17,1.0484765e-12,9.063287e-14,0.00012777223,5.8375775e-09,0.00026037756,0.9996111,6.5745604e-07,1.6236145e-07,4.66812e-11,8.73795e-14,7.3487825e-09,8.812656e-12,0.0011478736,7.846083e-08,0.00043903544,0.99797827,6.134373e-05,0.00037042238,2.9421437e-06,2.6809799e-09,4.5726403e-14,1.5802993e-13,2.7860886e-05,6.834079e-10,0.0001300892,0.9998419,1.4145962e-07,3.272569e-12,3.9351318e-14,7.182993e-15,9.512081e-11,3.5450722e-09,0.00071016967,5.342368e-07,0.0056490246,0.99363744,2.3125706e-06,4.9666255e-07,7.4072287e-10,1.4816097e-10,2.0769118e-12,2.3917718e-14,4.1329924e-05,1.0951141e-07,0.0011916603,0.99876463,2.2271013e-06,4.685172e-08,8.1082197e-11,1.1847003e-13
event_028,2022-06-29,test_028,test_label,input_event_sample028,3.9156647e-12,1.05718645e-16,0.9999895,9.381358e-06,1.5743079e-07,9.701282e-07,1.1496805e-10,1.604153e-08,5.780863e-09,1.4957148e-11,3.148451e-10,3.2256833e-11,0.99987054,7.899245e-05,7.0723377e-06,3.6591496e-06,3.1005154e-09,3.9406776e-05,3.2311212e-07,8.701297e-10,3.7839055e-11,9.174407e-13,0.99998224,1.2342238e-05,5.9929124e-07,1.4801958e-07,8.738457e-11,4.6426626e-06,2.2012165e-08,2.4646366e-10,3.7016374e-09,6.0717e-13,0.935898,6.0104427e-05,7.7682686e-05,0.063960224,5.3779314e-07,3.2037096e-06,3.5153082e-07,1.8363778e-11,8.770819e-12,7.13491e-16,0.9999504,4.8331844e-05,1.8325989e-07,1.0116139e-06,1.7167462e-10,1.06345714e-08,1.3539057e-08,5.3526687e-11,3.1825762e-09,3.7338966e-13,0.74834126,0.0002259521,0.00010951252,0.25130224,9.600312e-06,1.05579065e-05,7.120775e-07,1.5342592e-10
event_0232,2022-06-29,test_0232,test_label,input_event_sample0232,1.0890569e-06,6.2419093e-07,4.3641116e-06,1.8669577e-07,0.00056251336,1.9106956e-07,1.4825622e-09,0.98784876,0.01157908,3.1704897e-06,5.2018216e-11,3.7739327e-09,5.684026e-07,2.6427676e-09,1.0627197e-05,4.5363175e-09,3.3634766e-12,0.9999876,8.079538e-07,3.417029e-07,1.3118151e-08,1.3482449e-07,1.1613795e-06,2.7254599e-09,0.00013621559,2.9179412e-09,1.6719517e-09,0.9996911,0.00017122387,9.752715e-08,2.2984361e-07,5.253887e-07,2.1869978e-06,1.730767e-08,0.00025870136,6.626917e-08,2.432151e-09,0.99903536,0.0007025314,3.8017913e-07,2.1382343e-09,8.392529e-08,5.4975603e-06,4.50712e-09,0.00022031879,1.7230092e-09,6.929977e-10,0.9995938,0.00017900452,1.2934457e-06,1.0537098e-08,2.2080462e-06,0.0017341812,4.0777533e-07,0.00034656824,1.7482775e-05,2.6969749e-08,0.9978934,5.4595334e-06,2.8020298e-07
event_014,2022-06-29,test_014,test_label,input_event_sample014,1.572073e-16,2.2944725e-07,2.0955686e-16,8.0400247e-07,1.4901144e-05,4.2763134e-20,1.1348321e-12,1.9464675e-20,6.327944e-12,0.999984,5.3391605e-29,6.847254e-29,0.0,4.650426e-26,6.537438e-13,0.0,2.386168e-25,5.6975962e-21,4.3100815e-22,1.0,1.03403715e-14,1.3011334e-10,7.023954e-21,4.4835576e-13,4.8837176e-08,4.3574098e-23,1.9192742e-15,7.218838e-19,9.552047e-12,1.0,3.312791e-17,1.2784536e-15,7.574868e-18,8.8899575e-13,6.447054e-10,3.5565054e-25,5.5107452e-14,7.623453e-18,2.9567123e-11,1.0,3.471783e-20,8.702367e-19,7.873594e-30,4.4572676e-14,1.1028735e-12,7.819104e-34,3.4488626e-23,2.990003e-18,5.066859e-18,1.0,1.8934678e-20,2.0550669e-11,2.747304e-30,3.8685513e-12,4.6494906e-09,3.7521614e-27,3.3878933e-13,8.131977e-19,3.737181e-17,1.0
event_0226,2022-06-29,test_0226,test_label,input_event_sample0226,7.792295e-13,3.3620362e-15,0.0002265108,9.476529e-09,0.00034760733,0.9994236,2.1681692e-06,6.565931e-08,6.790248e-10,1.2531457e-13,1.9809587e-15,2.1241091e-21,1.6331805e-06,1.0797211e-11,1.4990509e-06,0.99999475,2.1356911e-06,1.1479236e-12,3.1592913e-14,1.8329173e-17,1.3349326e-13,2.4626786e-22,3.9005594e-05,2.5782312e-12,1.7979588e-06,0.9995695,0.00038975256,3.924276e-12,4.9734735e-12,6.5991404e-17,4.4910843e-07,1.8503915e-09,0.0012492064,1.72761e-08,0.0040518525,0.994696,2.168788e-06,1.957296e-07,1.3899586e-09,4.8945276e-10,2.3476467e-14,4.795404e-22,9.67426e-07,3.1913304e-13,1.9144684e-06,0.9992834,0.00071379635,8.195284e-13,1.1561392e-12,7.543155e-17,2.600775e-11,5.6637663e-16,0.0003936111,1.07336575e-08,0.00032600242,0.9992648,1.5583588e-05,3.0643264e-08,3.5877967e-09,3.9743235e-12
event_0187,2022-06-29,test_0187,test_label,input_event_sample0187,2.692765e-10,3.7228415e-11,2.2114536e-06,1.6723177e-09,5.907987e-05,9.668646e-11,1.9004183e-08,0.0001815858,0.99975556,1.5596484e-06,5.857062e-15,1.0048644e-17,6.4496086e-10,6.0034253e-13,1.432051e-05,4.19077e-17,7.775911e-15,1.1010409e-05,0.9999746,2.2121512e-08,1.0858409e-16,1.0299469e-21,9.450667e-16,5.4044196e-16,2.5420904e-08,1.6575374e-22,2.6948107e-17,2.124155e-07,0.99999976,5.0411668e-11,8.248784e-14,1.6456085e-14,6.024477e-13,3.946142e-14,6.556435e-08,1.1261151e-16,2.3982815e-14,6.253289e-10,0.9999999,1.4957184e-08,9.716212e-23,3.2119917e-26,2.0399938e-17,7.596361e-20,2.085962e-10,7.1040415e-28,2.4161705e-21,9.864852e-16,1.0,1.0241949e-11,4.3092185e-13,5.333403e-15,2.8177163e-10,4.0762695e-13,1.0362351e-06,1.7901434e-15,9.354355e-13,3.4247944e-07,0.9999974,1.2007532e-06
event_0193,2022-06-29,test_0193,test_label,input_event_sample0193,5.458918e-22,1.1349092e-15,1.1739459e-21,6.008088e-14,8.413428e-12,5.2064467e-13,1.0,6.986018e-26,8.37883e-25,6.570774e-18,1.0188142e-21,2.3967337e-16,1.7048913e-21,1.8267321e-13,1.8347338e-11,3.4379203e-12,1.0,1.6377674e-26,9.393407e-25,4.7455327e-18,1.02708846e-07,8.177192e-06,5.2958527e-05,0.0389803,5.771217e-06,1.8072613e-05,0.9609078,1.0491449e-08,1.00370556e-07,2.6683392e-05,1.4954172e-14,1.217949e-11,3.3547862e-15,6.7993616e-10,2.7269935e-09,7.442505e-08,0.9999999,1.4674799e-19,1.4557949e-17,1.7575485e-13,1.8896905e-16,4.266667e-10,1.7035166e-17,4.50356e-10,2.297523e-10,3.4725552e-14,1.0,9.24624e-14,3.927334e-17,4.088359e-12,4.00068e-17,8.9318895e-13,1.705048e-17,1.7130619e-08,2.7396524e-07,5.240875e-06,0.9999945,2.95877e-20,2.1761538e-16,2.0746181e-14
event_0178,2022-06-29,test_0178,test_label,input_event_sample0178,8.3223445e-10,1.9087798e-12,0.999595,4.5722387e-05,7.619471e-05,0.00027336695,6.0050205e-08,9.330742e-06,3.344585e-07,7.0700107e-10,1.8320055e-09,5.910586e-12,0.9992855,0.00013965392,2.0882177e-05,0.00054107787,1.6505403e-08,1.26569375e-05,2.8766325e-07,8.0313124e-11,1.3858746e-09,1.2691982e-13,0.96983254,0.00015919977,1.0964981e-05,0.029996185,8.8586216e-07,6.7034996e-08,9.7535164e-08,8.726883e-12,1.07365276e-10,2.315961e-15,0.98877585,3.359866e-05,6.9178286e-06,0.011182419,1.0397055e-06,2.2881668e-08,9.250397e-08,4.7257146e-11,9.386928e-10,2.2500261e-12,0.9997831,7.299572e-05,1.2635783e-05,2.3088574e-05,1.0514636e-07,0.00010721841,8.6980356e-07,4.0748986e-09,4.582216e-12,1.5147574e-15,0.9999988,2.5430737e-07,3.6637974e-07,5.291347e-07,7.188881e-10,4.723409e-08,3.773291e-09,8.2552015e-13
event_0144,2022-06-29,test_0144,test_label,input_event_sample0144,2.7714247e-14,4.7503474e-07,9.178362e-17,1.3192616e-08,2.5179017e-10,2.0472164e-20,2.1472153e-10,5.9349228e-09,7.0185082e-15,0.9999995,1.7466459e-15,1.3566851e-11,6.579317e-21,8.378694e-12,1.6240717e-10,1.759908e-23,3.5745902e-13,2.7083044e-11,7.0495205e-14,1.0,9.947369e-16,1.9752378e-07,3.5342675e-17,8.194225e-07,6.441705e-08,9.267886e-19,1.7178832e-07,1.1425546e-12,6.459735e-14,0.9999987,2.4864892e-13,7.17395e-15,1.4423148e-17,1.904356e-14,0.00018656343,5.575077e-20,2.1187094e-13,3.368052e-21,1.4417501e-05,0.9997991,9.62324e-34,3.876562e-25,0.0,5.4317064e-22,5.1804398e-11,0.0,1.2616833e-26,9.799423e-27,2.2231396e-21,1.0,9.824606e-13,6.2606695e-12,8.183185e-22,9.218491e-13,9.142572e-08,6.2675436e-22,1.766282e-10,1.2873471e-09,2.0444748e-08,0.9999999
event_0150,2022-06-29,test_0150,test_label,input_event_sample0150,0.99991167,5.66116e-26,2.010873e-24,1.7922614e-19,8.832608e-05,8.593372e-18,1.4348342e-22,1.1271458e-24,1.6998702e-10,8.1962345e-12,0.9999994,4.6139682e-34,2.9700083e-31,6.0693286e-24,6.368778e-07,1.9125048e-23,2.8567718e-25,7.079365e-28,7.8717957e-13,8.445619e-14,0.9996964,7.475703e-17,3.325213e-19,1.1663595e-13,0.00030286718,1.3625238e-12,1.7183199e-19,1.2640654e-18,7.953841e-07,6.012862e-08,0.99999785,2.3103468e-20,1.4299918e-13,7.7985226e-14,1.992294e-06,1.2734541e-12,1.4105966e-08,1.5027037e-16,1.1410235e-07,1.6042542e-13,0.9996773,1.0160588e-16,2.928027e-19,1.072623e-13,0.00032168115,1.4253821e-12,1.4384619e-19,1.2493051e-18,9.529066e-07,1.0008165e-07,0.9999999,2.4576607e-26,5.0920854e-26,4.3615402e-20,9.499067e-08,5.817295e-19,2.0039904e-23,5.805794e-25,4.164077e-11,3.1205568e-12
event_0385,2022-06-29,test_0385,test_label,input_event_sample0385,9.9218544e-09,0.00017544201,8.354738e-05,0.99964905,5.2304727e-06,2.349736e-08,6.858716e-05,2.0015458e-08,1.26491635e-08,1.8112121e-05,8.197256e-12,4.8376904e-05,2.6149458e-10,0.9784574,1.0374091e-07,3.1873504e-10,0.021493783,1.8369195e-14,9.9014316e-14,2.0608374e-07,5.039448e-11,7.120881e-05,4.8758326e-09,0.9999068,1.2037188e-07,1.4168164e-10,2.1931335e-05,1.2452685e-11,1.4451257e-12,4.144766e-08,1.5851225e-11,6.47111e-05,2.6040846e-08,0.9977106,2.1913925e-07,1.5490369e-09,0.0022225126,5.1533514e-11,1.4379665e-12,1.9366205e-06,5.028474e-09,2.1327629e-05,1.0151328e-08,0.94352645,5.1876754e-07,6.872052e-08,0.056450117,6.767364e-13,2.5533641e-11,1.5062e-06,5.2966755e-08,4.2639633e-07,2.398961e-06,0.9998147,3.7141874e-08,5.379396e-09,0.00018188702,1.204589e-10,2.7342232e-08,4.62682e-07
event_0391,2022-06-29,test_0391,test_label,input_event_sample0391,4.173985e-15,0.0,3.7265507e-30,9.860559e-24,1.0,1.2649768e-23,2.2319623e-19,1.6924617e-30,3.5391443e-16,9.80015e-16,2.3982635e-29,0.0,1.8502148e-25,3.087944e-24,1.0,3.0863197e-31,5.353004e-23,2.7767875e-28,3.2838758e-18,9.082398e-20,0.0,0.0,0.0,0.0,1.0,0.0,1.6022557e-23,0.0,4.430109e-19,1.1330164e-19,8.773586e-37,0.0,3.7554193e-38,6.5683166e-26,1.0,0.0,3.8431383e-25,0.0,1.3458952e-20,2.892212e-18,5.645518e-22,4.9836155e-37,5.471896e-26,1.9204912e-21,1.0,3.340484e-15,1.0856011e-12,1.4476422e-26,4.377353e-15,1.0527838e-14,1.4459036e-26,0.0,5.13999e-29,4.0548762e-25,1.0,9.798722e-25,6.9259645e-20,6.150442e-31,3.3015076e-20,4.9714873e-20
event_0408,2022-06-29,test_0408,test_label,input_event_sample0408,8.153968e-11,9.930331e-13,0.99993086,5.6414145e-05,7.525746e-06,4.96564e-06,4.1696113e-09,2.9559587e-07,2.156008e-08,9.623164e-11,6.468275e-10,1.5051141e-11,0.99943346,0.0005399177,1.11007275e-05,3.5670777e-07,1.2688736e-09,1.4932448e-05,2.642019e-07,6.4907217e-09,1.967056e-10,1.9365714e-13,0.9998692,3.150978e-05,2.9405926e-06,9.273657e-05,2.0750046e-09,3.3760518e-06,1.0927262e-07,2.2271974e-11,3.0234082e-09,2.0252791e-10,0.99967325,0.00012578306,3.032233e-05,8.402603e-05,1.2168729e-08,8.628132e-05,3.2380652e-07,1.4238921e-09,9.132854e-09,3.6362604e-11,0.987128,0.00047042963,5.5395147e-05,0.012339452,1.1755067e-06,4.8344914e-06,7.0822824e-07,9.2310964e-10,3.177613e-11,1.1659506e-14,0.99999464,2.8491456e-06,1.7071355e-06,2.1758859e-07,2.2148024e-10,6.029786e-07,2.51272e-08,2.3615682e-11
event_0420,2022-06-29,test_0420,test_label,input_event_sample0420,1.0,1.1519818e-29,5.004401e-29,7.7028694e-20,1.0003622e-08,2.696964e-22,1.560615e-22,9.670825e-26,1.0894931e-11,6.599482e-12,0.99982846,8.908494e-13,1.4589462e-11,1.443868e-10,0.00010000095,1.9607346e-07,2.9516062e-12,5.82038e-12,7.11479e-05,1.1465749e-07,0.9999752,2.9265328e-26,4.738289e-25,9.131817e-20,2.4847186e-05,4.037272e-18,4.0782036e-23,2.8181807e-25,8.6364915e-11,4.9561796e-12,0.99995637,2.39019e-33,5.904967e-29,2.7659023e-22,4.3656946e-05,5.623051e-21,1.9578564e-23,1.9728693e-27,7.3123045e-13,2.3454312e-14,0.9999999,2.0502667e-26,8.049726e-26,3.475957e-20,1.00180415e-07,7.018818e-19,3.557635e-23,8.54676e-25,3.9863553e-11,3.3666243e-12,0.999997,4.3287253e-20,2.4060742e-13,1.4016181e-13,2.7073322e-06,1.2013769e-12,2.049396e-08,2.9345936e-16,1.8822976e-07,3.3539482e-13
event_0346,2022-06-29,test_0346,test_label,input_event_sample0346,8.4090895e-16,6.544101e-19,2.773536e-07,3.2441613e-10,0.00010589529,0.999881,1.2761132e-05,7.784454e-12,2.9809414e-14,7.0901065e-17,2.3033772e-16,1.1101228e-19,5.8613006e-07,1.1140982e-11,7.052142e-06,0.999992,3.6356766e-07,4.8367137e-13,6.562866e-15,1.3783756e-18,5.339583e-16,4.45804e-22,6.16489e-08,2.465328e-11,1.0426445e-06,0.9999962,2.666033e-06,1.8115072e-13,2.3816977e-14,2.1636656e-17,8.480343e-11,4.638349e-16,0.0005026506,1.3119246e-09,7.627598e-05,0.99936706,5.4003394e-05,5.6477127e-08,1.2089657e-09,9.9383656e-14,3.54028e-09,1.1321765e-12,0.9584025,5.657908e-05,0.00010582326,0.041393254,5.1264637e-06,3.495033e-05,1.7369491e-06,1.853996e-10,3.877391e-17,1.1199617e-19,1.8484283e-08,6.893154e-11,1.4814387e-06,0.9999962,2.3526447e-06,7.534293e-14,1.0149343e-15,1.1201204e-18
