,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,,event_id,start_time,asset_name,manual_event_type,image_name,,,,,,parameters,values
1223,13.27039931,-0.877259289,-0.877259289,-0.877259289,-0.877259289,-0.877259289,-0.877259289,,,,,,,,,,,,,
1224,13.28125,-0.871122036,-0.871122036,-0.871122036,-0.871122036,-0.871122036,-0.871122036,,,,,,,,,,,,,
1225,13.29210069,-0.857818204,-0.857818204,-0.857818204,-0.857818204,-0.857818204,-0.857818204,,,,,,,,,,,,,
1226,13.30295139,-0.860990967,-0.860990967,-0.860990967,-0.860990967,-0.860990967,-0.860990967,,,,,,,,,,,,,
1227,13.31380208,-0.846559237,-0.846559237,-0.846559237,-0.846559237,-0.846559237,-0.846559237,,,,,,,,,,,,,
1228,13.32465278,-0.843885018,-0.843885018,-0.843885018,-0.843885018,-0.843885018,-0.843885018,,,,,,,,,,,,,
1229,13.33550347,-0.828149864,-0.828149864,-0.828149864,-0.828149864,-0.828149864,-0.828149864,,,,,,,,,,,,,
1230,13.34635417,-0.83807165,-0.83807165,-0.83807165,-0.83807165,-0.83807165,-0.83807165,,,,,,,,,,,,,
1231,13.35720486,-0.811800263,-0.811800263,-0.811800263,-0.811800263,-0.811800263,-0.811800263,,,,,,,,,,,,,
1232,13.36805556,-0.825938922,-0.825938922,-0.825938922,-0.825938922,-0.825938922,-0.825938922,,,,,,,,,,,,,
1233,13.37890625,-0.801261779,-0.801261779,-0.801261779,-0.801261779,-0.801261779,-0.801261779,,,,,,,,,,,,,
1234,13.38975694,-0.786190945,-0.786190945,-0.786190945,-0.786190945,-0.786190945,-0.786190945,,,,,,,,,,,,,
1235,13.40060764,-0.781984578,-0.781984578,-0.781984578,-0.781984578,-0.781984578,-0.781984578,,,,,,,,,,,,,
1236,13.41145833,-0.769515757,-0.769515757,-0.769515757,-0.769515757,-0.769515757,-0.769515757,,,,,,,,,,,,,
1237,13.42230903,-0.757134627,-0.757134627,-0.757134627,-0.757134627,-0.757134627,-0.757134627,,,,,,,,,,,,,
1238,13.43315972,-0.746837241,-0.746837241,-0.746837241,-0.746837241,-0.746837241,-0.746837241,,,,,,,,,,,,,
1239,13.44401042,-0.740469522,-0.740469522,-0.740469522,-0.740469522,-0.740469522,-0.740469522,,,,,,,,,,,,,
1240,13.45486111,-0.718441858,-0.718441858,-0.718441858,-0.718441858,-0.718441858,-0.718441858,,,,,,,,,,,,,
1241,13.46571181,-0.707538967,-0.707538967,-0.707538967,-0.707538967,-0.707538967,-0.707538967,,,,,,,,,,,,,
1242,13.4765625,-0.690617419,-0.690617419,-0.690617419,-0.690617419,-0.690617419,-0.690617419,,,,,,,,,,,,,
1243,13.48741319,-0.681606954,-0.681606954,-0.681606954,-0.681606954,-0.681606954,-0.681606954,,,,,,,,,,,,,
1244,13.49826389,-0.667099005,-0.667099005,-0.667099005,-0.667099005,-0.667099005,-0.667099005,,,,,,,,,,,,,
1245,13.50911458,-0.650657677,-0.650657677,-0.650657677,-0.650657677,-0.650657677,-0.650657677,,,,,,,,,,,,,
1246,13.51996528,-0.642704738,-0.642704738,-0.642704738,-0.642704738,-0.642704738,-0.642704738,,,,,,,,,,,,,
1247,13.53081597,-0.618069194,-0.618069194,-0.618069194,-0.618069194,-0.618069194,-0.618069194,,,,,,,,,,,,,
1248,13.54166667,-0.605408789,-0.605408789,-0.605408789,-0.605408789,-0.605408789,-0.605408789,,,,,,,,,,,,,
1249,13.55251736,-0.601530049,-0.601530049,-0.601530049,-0.601530049,-0.601530049,-0.601530049,,,,,,,,,,,,,
1250,13.56336806,-0.574200781,-0.574200781,-0.574200781,-0.574200781,-0.574200781,-0.574200781,,,,,,,,,,,,,
1251,13.57421875,-0.563989802,-0.563989802,-0.563989802,-0.563989802,-0.563989802,-0.563989802,,,,,,,,,,,,,
1252,13.58506944,-0.544765455,-0.544765455,-0.544765455,-0.544765455,-0.544765455,-0.544765455,,,,,,,,,,,,,
1253,13.59592014,-0.527203509,-0.527203509,-0.527203509,-0.527203509,-0.527203509,-0.527203509,,,,,,,,,,,,,
1254,13.60677083,-0.509335655,-0.509335655,-0.509335655,-0.509335655,-0.509335655,-0.509335655,,,,,,,,,,,,,
1255,13.61762153,-0.494541381,-0.494541381,-0.494541381,-0.494541381,-0.494541381,-0.494541381,,,,,,,,,,,,,
1256,13.62847222,-0.475256177,-0.475256177,-0.475256177,-0.475256177,-0.475256177,-0.475256177,,,,,,,,,,,,,
1257,13.63932292,-0.445447805,-0.445447805,-0.445447805,-0.445447805,-0.445447805,-0.445447805,,,,,,,,,,,,,
1258,13.65017361,-0.443317403,-0.443317403,-0.443317403,-0.443317403,-0.443317403,-0.443317403,,,,,,,,,,,,,
1259,13.66102431,-0.421213925,-0.421213925,-0.421213925,-0.421213925,-0.421213925,-0.421213925,,,,,,,,,,,,,
1260,13.671875,-0.391917439,-0.391917439,-0.391917439,-0.391917439,-0.391917439,-0.391917439,,,,,,,,,,,,,
1261,13.68272569,-0.378775684,-0.378775684,-0.378775684,-0.378775684,-0.378775684,-0.378775684,,,,,,,,,,,,,
1262,13.69357639,-0.353841056,-0.353841056,-0.353841056,-0.353841056,-0.353841056,-0.353841056,,,,,,,,,,,,,
1263,13.70442708,-0.337317801,-0.337317801,-0.337317801,-0.337317801,-0.337317801,-0.337317801,,,,,,,,,,,,,
1264,13.71527778,-0.320575634,-0.320575634,-0.320575634,-0.320575634,-0.320575634,-0.320575634,,,,,,,,,,,,,
1265,13.72612847,-0.301232586,-0.301232586,-0.301232586,-0.301232586,-0.301232586,-0.301232586,,,,,,,,,,,,,
1266,13.73697917,-0.282143451,-0.282143451,-0.282143451,-0.282143451,-0.282143451,-0.282143451,,,,,,,,,,,,,
1267,13.74782986,-0.264346669,-0.264346669,-0.264346669,-0.264346669,-0.264346669,-0.264346669,,,,,,,,,,,,,
1268,13.75868056,-0.23907579,-0.23907579,-0.23907579,-0.23907579,-0.23907579,-0.23907579,,,,,,,,,,,,,
1269,13.76953125,-0.230786997,-0.230786997,-0.230786997,-0.230786997,-0.230786997,-0.230786997,,,,,,,,,,,,,
1270,13.78038194,-0.202538114,-0.202538114,-0.202538114,-0.202538114,-0.202538114,-0.202538114,,,,,,,,,,,,,
1271,13.79123264,-0.185058592,-0.185058592,-0.185058592,-0.185058592,-0.185058592,-0.185058592,,,,,,,,,,,,,
1272,13.80208333,-0.164748648,-0.164748648,-0.164748648,-0.164748648,-0.164748648,-0.164748648,,,,,,,,,,,,,
1273,13.81293403,-0.142410094,-0.142410094,-0.142410094,-0.142410094,-0.142410094,-0.142410094,,,,,,,,,,,,,
1274,13.82378472,-0.124674134,-0.124674134,-0.124674134,-0.124674134,-0.124674134,-0.124674134,,,,,,,,,,,,,
1275,13.83463542,-0.09652066,-0.09652066,-0.09652066,-0.09652066,-0.09652066,-0.09652066,,,,,,,,,,,,,
1276,13.84548611,-0.081718311,-0.081718311,-0.081718311,-0.081718311,-0.081718311,-0.081718311,,,,,,,,,,,,,
1277,13.85633681,-0.06084281,-0.06084281,-0.06084281,-0.06084281,-0.06084281,-0.06084281,,,,,,,,,,,,,
1278,13.8671875,-0.034672233,-0.034672233,-0.034672233,-0.034672233,-0.034672233,-0.034672233,,,,,,,,,,,,,
1279,13.87803819,-0.020905326,-0.020905326,-0.020905326,-0.020905326,-0.020905326,-0.020905326,,,,,,,,,,,,,
1280,13.88888889,0.004376225,0.004376225,0.004376225,0.004376225,0.004376225,0.004376225,,,,,,,,,,,,,
1281,13.89973958,0.016567676,0.016567676,0.016567676,0.016567676,0.016567676,0.016567676,,,,,,,,,,,,,
1282,13.91059028,0.0399112,0.0399112,0.0399112,0.0399112,0.0399112,0.0399112,,,,,,,,,,,,,
1283,13.92144097,0.058488702,0.058488702,0.058488702,0.058488702,0.058488702,0.058488702,,,,,,,,,,,,,
1284,13.93229167,0.084100017,0.084100017,0.084100017,0.084100017,0.084100017,0.084100017,,,,,,,,,,,,,
1285,13.94314236,0.102754756,0.102754756,0.102754756,0.102754756,0.102754756,0.102754756,,,,,,,,,,,,,
1286,13.95399306,0.125262878,0.125262878,0.125262878,0.125262878,0.125262878,0.125262878,,,,,,,,,,,,,
1287,13.96484375,0.142696769,0.142696769,0.142696769,0.142696769,0.142696769,0.142696769,,,,,,,,,,,,,
1288,13.97569444,0.158945512,0.158945512,0.158945512,0.158945512,0.158945512,0.158945512,,,,,,,,,,,,,
1289,13.98654514,0.1846575,0.1846575,0.1846575,0.1846575,0.1846575,0.1846575,,,,,,,,,,,,,
1290,13.99739583,0.196923032,0.196923032,0.196923032,0.196923032,0.196923032,0.196923032,,,,,,,,,,,,,
1291,14.00824653,0.210942392,0.210942392,0.210942392,0.210942392,0.210942392,0.210942392,,,,,,,,,,,,,
1292,14.01909722,0.2391499,0.2391499,0.2391499,0.2391499,0.2391499,0.2391499,,,,,,,,,,,,,
1293,14.02994792,0.257623678,0.257623678,0.257623678,0.257623678,0.257623678,0.257623678,,,,,,,,,,,,,
1294,14.04079861,0.273917793,0.273917793,0.273917793,0.273917793,0.273917793,0.273917793,,,,,,,,,,,,,
1295,14.05164931,0.297615194,0.297615194,0.297615194,0.297615194,0.297615194,0.297615194,,,,,,,,,,,,,
1296,14.0625,0.311580754,0.311580754,0.311580754,0.311580754,0.311580754,0.311580754,,,,,,,,,,,,,
1297,14.07335069,0.32888384,0.32888384,0.32888384,0.32888384,0.32888384,0.32888384,,,,,,,,,,,,,
1298,14.08420139,0.349912154,0.349912154,0.349912154,0.349912154,0.349912154,0.349912154,,,,,,,,,,,,,
1299,14.09505208,0.368135542,0.368135542,0.368135542,0.368135542,0.368135542,0.368135542,,,,,,,,,,,,,
1300,14.10590278,0.384638471,0.384638471,0.384638471,0.384638471,0.384638471,0.384638471,,,,,,,,,,,,,
1301,14.11675347,0.404061005,0.404061005,0.404061005,0.404061005,0.404061005,0.404061005,,,,,,,,,,,,,
1302,14.12760417,0.410039533,0.410039533,0.410039533,0.410039533,0.410039533,0.410039533,,,,,,,,,,,,,
1303,14.13845486,0.438442953,0.438442953,0.438442953,0.438442953,0.438442953,0.438442953,,,,,,,,,,,,,
1304,14.14930556,0.445083399,0.445083399,0.445083399,0.445083399,0.445083399,0.445083399,,,,,,,,,,,,,
1305,14.16015625,0.464692832,0.464692832,0.464692832,0.464692832,0.464692832,0.464692832,,,,,,,,,,,,,
1306,14.17100694,0.487900865,0.487900865,0.487900865,0.487900865,0.487900865,0.487900865,,,,,,,,,,,,,
1307,14.18185764,0.497660201,0.497660201,0.497660201,0.497660201,0.497660201,0.497660201,,,,,,,,,,,,,
1308,14.19270833,0.51725841,0.51725841,0.51725841,0.51725841,0.51725841,0.51725841,,,,,,,,,,,,,
1309,14.20355903,0.529070154,0.529070154,0.529070154,0.529070154,0.529070154,0.529070154,,,,,,,,,,,,,
1310,14.21440972,0.544802195,0.544802195,0.544802195,0.544802195,0.544802195,0.544802195,,,,,,,,,,,,,
1311,14.22526042,0.563304443,0.563304443,0.563304443,0.563304443,0.563304443,0.563304443,,,,,,,,,,,,,
1312,14.23611111,0.577486917,0.577486917,0.577486917,0.577486917,0.577486917,0.577486917,,,,,,,,,,,,,
1313,14.24696181,0.581138308,0.581138308,0.581138308,0.581138308,0.581138308,0.581138308,,,,,,,,,,,,,
1314,14.2578125,0.599657267,0.599657267,0.599657267,0.599657267,0.599657267,0.599657267,,,,,,,,,,,,,
1315,14.26866319,0.618929983,0.618929983,0.618929983,0.618929983,0.618929983,0.618929983,,,,,,,,,,,,,
1316,14.27951389,0.621776059,0.621776059,0.621776059,0.621776059,0.621776059,0.621776059,,,,,,,,,,,,,
1317,14.29036458,0.631576261,0.631576261,0.631576261,0.631576261,0.631576261,0.631576261,,,,,,,,,,,,,
1318,14.30121528,0.648400074,0.648400074,0.648400074,0.648400074,0.648400074,0.648400074,,,,,,,,,,,,,
1319,14.31206597,0.661433497,0.661433497,0.661433497,0.661433497,0.661433497,0.661433497,,,,,,,,,,,,,
1320,14.32291667,0.66333762,0.66333762,0.66333762,0.66333762,0.66333762,0.66333762,,,,,,,,,,,,,
1321,14.33376736,0.68305391,0.68305391,0.68305391,0.68305391,0.68305391,0.68305391,,,,,,,,,,,,,
1322,14.34461806,0.696229457,0.696229457,0.696229457,0.696229457,0.696229457,0.696229457,,,,,,,,,,,,,
1323,14.35546875,0.694851402,0.694851402,0.694851402,0.694851402,0.694851402,0.694851402,,,,,,,,,,,,,
1324,14.36631944,0.708303442,0.708303442,0.708303442,0.708303442,0.708303442,0.708303442,,,,,,,,,,,,,
1325,14.37717014,0.712709276,0.712709276,0.712709276,0.712709276,0.712709276,0.712709276,,,,,,,,,,,,,
1326,14.38802083,0.725889071,0.725889071,0.725889071,0.725889071,0.725889071,0.725889071,,,,,,,,,,,,,
1327,14.39887153,0.735474224,0.735474224,0.735474224,0.735474224,0.735474224,0.735474224,,,,,,,,,,,,,
1328,14.40972222,0.73587012,0.73587012,0.73587012,0.73587012,0.73587012,0.73587012,,,,,,,,,,,,,
1329,14.42057292,0.748317097,0.748317097,0.748317097,0.748317097,0.748317097,0.748317097,,,,,,,,,,,,,
1330,14.43142361,0.751430227,0.751430227,0.751430227,0.751430227,0.751430227,0.751430227,,,,,,,,,,,,,
1331,14.44227431,0.755380795,0.755380795,0.755380795,0.755380795,0.755380795,0.755380795,,,,,,,,,,,,,
1332,14.453125,0.765532703,0.765532703,0.765532703,0.765532703,0.765532703,0.765532703,,,,,,,,,,,,,
1333,14.46397569,0.76952179,0.76952179,0.76952179,0.76952179,0.76952179,0.76952179,,,,,,,,,,,,,
1334,14.47482639,0.77566689,0.77566689,0.77566689,0.77566689,0.77566689,0.77566689,,,,,,,,,,,,,
1335,14.48567708,0.780788463,0.780788463,0.780788463,0.780788463,0.780788463,0.780788463,,,,,,,,,,,,,
1336,14.49652778,0.793879255,0.793879255,0.793879255,0.793879255,0.793879255,0.793879255,,,,,,,,,,,,,
1337,14.50737847,0.788719046,0.788719046,0.788719046,0.788719046,0.788719046,0.788719046,,,,,,,,,,,,,
1338,14.51822917,0.796104253,0.796104253,0.796104253,0.796104253,0.796104253,0.796104253,,,,,,,,,,,,,
1339,14.52907986,0.785046012,0.785046012,0.785046012,0.785046012,0.785046012,0.785046012,,,,,,,,,,,,,
1340,14.53993056,0.795494978,0.795494978,0.795494978,0.795494978,0.795494978,0.795494978,,,,,,,,,,,,,
1341,14.55078125,0.795799057,0.795799057,0.795799057,0.795799057,0.795799057,0.795799057,,,,,,,,,,,,,
1342,14.56163194,0.804887508,0.804887508,0.804887508,0.804887508,0.804887508,0.804887508,,,,,,,,,,,,,
1343,14.57248264,0.79778589,0.79778589,0.79778589,0.79778589,0.79778589,0.79778589,,,,,,,,,,,,,
1344,14.58333333,0.801428225,0.801428225,0.801428225,0.801428225,0.801428225,0.801428225,,,,,,,,,,,,,
1345,14.59418403,0.804876445,0.804876445,0.804876445,0.804876445,0.804876445,0.804876445,,,,,,,,,,,,,
1346,14.60503472,0.796027128,0.796027128,0.796027128,0.796027128,0.796027128,0.796027128,,,,,,,,,,,,,
1347,14.61588542,0.799673548,0.799673548,0.799673548,0.799673548,0.799673548,0.799673548,,,,,,,,,,,,,
1348,14.62673611,0.79503559,0.79503559,0.79503559,0.79503559,0.79503559,0.79503559,,,,,,,,,,,,,
1349,14.63758681,0.791799922,0.791799922,0.791799922,0.791799922,0.791799922,0.791799922,,,,,,,,,,,,,
1350,14.6484375,0.790602556,0.790602556,0.790602556,0.790602556,0.790602556,0.790602556,,,,,,,,,,,,,
1351,14.65928819,0.788584004,0.788584004,0.788584004,0.788584004,0.788584004,0.788584004,,,,,,,,,,,,,
1352,14.67013889,0.784709584,0.784709584,0.784709584,0.784709584,0.784709584,0.784709584,,,,,,,,,,,,,
1353,14.68098958,0.789212521,0.789212521,0.789212521,0.789212521,0.789212521,0.789212521,,,,,,,,,,,,,
1354,14.69184028,0.777941943,0.777941943,0.777941943,0.777941943,0.777941943,0.777941943,,,,,,,,,,,,,
1355,14.70269097,0.762898428,0.762898428,0.762898428,0.762898428,0.762898428,0.762898428,,,,,,,,,,,,,
1356,14.71354167,0.767008928,0.767008928,0.767008928,0.767008928,0.767008928,0.767008928,,,,,,,,,,,,,
1357,14.72439236,0.759741274,0.759741274,0.759741274,0.759741274,0.759741274,0.759741274,,,,,,,,,,,,,
1358,14.73524306,0.753667014,0.753667014,0.753667014,0.753667014,0.753667014,0.753667014,,,,,,,,,,,,,
1359,14.74609375,0.746652239,0.746652239,0.746652239,0.746652239,0.746652239,0.746652239,,,,,,,,,,,,,
1360,14.75694444,0.739951201,0.739951201,0.739951201,0.739951201,0.739951201,0.739951201,,,,,,,,,,,,,
1361,14.76779514,0.730393954,0.730393954,0.730393954,0.730393954,0.730393954,0.730393954,,,,,,,,,,,,,
1362,14.77864583,0.724396106,0.724396106,0.724396106,0.724396106,0.724396106,0.724396106,,,,,,,,,,,,,
1363,14.78949653,0.70737244,0.70737244,0.70737244,0.70737244,0.70737244,0.70737244,,,,,,,,,,,,,
1364,14.80034722,0.711417112,0.711417112,0.711417112,0.711417112,0.711417112,0.711417112,,,,,,,,,,,,,
1365,14.81119792,0.69994714,0.69994714,0.69994714,0.69994714,0.69994714,0.69994714,,,,,,,,,,,,,
1366,14.82204861,0.682701426,0.682701426,0.682701426,0.682701426,0.682701426,0.682701426,,,,,,,,,,,,,
1367,14.83289931,0.678572422,0.678572422,0.678572422,0.678572422,0.678572422,0.678572422,,,,,,,,,,,,,
1368,14.84375,0.666880005,0.666880005,0.666880005,0.666880005,0.666880005,0.666880005,,,,,,,,,,,,,
1369,14.85460069,0.659172055,0.659172055,0.659172055,0.659172055,0.659172055,0.659172055,,,,,,,,,,,,,
1370,14.86545139,0.645129097,0.645129097,0.645129097,0.645129097,0.645129097,0.645129097,,,,,,,,,,,,,
1371,14.87630208,0.625521194,0.625521194,0.625521194,0.625521194,0.625521194,0.625521194,,,,,,,,,,,,,
1372,14.88715278,0.617193531,0.617193531,0.617193531,0.617193531,0.617193531,0.617193531,,,,,,,,,,,,,
1373,14.89800347,0.612381044,0.612381044,0.612381044,0.612381044,0.612381044,0.612381044,,,,,,,,,,,,,
1374,14.90885417,0.595502972,0.595502972,0.595502972,0.595502972,0.595502972,0.595502972,,,,,,,,,,,,,
1375,14.91970486,0.583006244,0.583006244,0.583006244,0.583006244,0.583006244,0.583006244,,,,,,,,,,,,,
1376,14.93055556,0.574056888,0.574056888,0.574056888,0.574056888,0.574056888,0.574056888,,,,,,,,,,,,,
1377,14.94140625,0.557540462,0.557540462,0.557540462,0.557540462,0.557540462,0.557540462,,,,,,,,,,,,,
1378,14.95225694,0.538731891,0.538731891,0.538731891,0.538731891,0.538731891,0.538731891,,,,,,,,,,,,,
1379,14.96310764,0.531632932,0.531632932,0.531632932,0.531632932,0.531632932,0.531632932,,,,,,,,,,,,,
1380,14.97395833,0.511389819,0.511389819,0.511389819,0.511389819,0.511389819,0.511389819,,,,,,,,,,,,,
1381,14.98480903,0.497970113,0.497970113,0.497970113,0.497970113,0.497970113,0.497970113,,,,,,,,,,,,,
1382,14.99565972,0.482102769,0.482102769,0.482102769,0.482102769,0.482102769,0.482102769,,,,,,,,,,,,,
1383,15.00651042,0.467099571,0.467099571,0.467099571,0.467099571,0.467099571,0.467099571,,,,,,,,,,,,,
1384,15.01736111,0.45194736,0.45194736,0.45194736,0.45194736,0.45194736,0.45194736,,,,,,,,,,,,,
1385,15.02821181,0.432581032,0.432581032,0.432581032,0.432581032,0.432581032,0.432581032,,,,,,,,,,,,,
1386,15.0390625,0.413727425,0.413727425,0.413727425,0.413727425,0.413727425,0.413727425,,,,,,,,,,,,,
1387,15.04991319,0.399800488,0.399800488,0.399800488,0.399800488,0.399800488,0.399800488,,,,,,,,,,,,,
1388,15.06076389,0.380236674,0.380236674,0.380236674,0.380236674,0.380236674,0.380236674,,,,,,,,,,,,,
1389,15.07161458,0.362186087,0.362186087,0.362186087,0.362186087,0.362186087,0.362186087,,,,,,,,,,,,,
1390,15.08246528,0.35708576,0.35708576,0.35708576,0.35708576,0.35708576,0.35708576,,,,,,,,,,,,,
1391,15.09331597,0.333170716,0.333170716,0.333170716,0.333170716,0.333170716,0.333170716,,,,,,,,,,,,,
1392,15.10416667,0.304817583,0.304817583,0.304817583,0.304817583,0.304817583,0.304817583,,,,,,,,,,,,,
1393,15.11501736,0.295112679,0.295112679,0.295112679,0.295112679,0.295112679,0.295112679,,,,,,,,,,,,,
1394,15.12586806,0.275560905,0.275560905,0.275560905,0.275560905,0.275560905,0.275560905,,,,,,,,,,,,,
1395,15.13671875,0.253303774,0.253303774,0.253303774,0.253303774,0.253303774,0.253303774,,,,,,,,,,,,,
1396,15.14756944,0.231284435,0.231284435,0.231284435,0.231284435,0.231284435,0.231284435,,,,,,,,,,,,,
1397,15.15842014,0.220674552,0.220674552,0.220674552,0.220674552,0.220674552,0.220674552,,,,,,,,,,,,,
1398,15.16927083,0.198592873,0.198592873,0.198592873,0.198592873,0.198592873,0.198592873,,,,,,,,,,,,,
1399,15.18012153,0.179826308,0.179826308,0.179826308,0.179826308,0.179826308,0.179826308,,,,,,,,,,,,,
1400,15.19097222,0.162350939,0.162350939,0.162350939,0.162350939,0.162350939,0.162350939,,,,,,,,,,,,,
1401,15.20182292,0.138270972,0.138270972,0.138270972,0.138270972,0.138270972,0.138270972,,,,,,,,,,,,,
1402,15.21267361,0.124067437,0.124067437,0.124067437,0.124067437,0.124067437,0.124067437,,,,,,,,,,,,,
1403,15.22352431,0.103487812,0.103487812,0.103487812,0.103487812,0.103487812,0.103487812,,,,,,,,,,,,,
1404,15.234375,0.082751732,0.082751732,0.082751732,0.082751732,0.082751732,0.082751732,,,,,,,,,,,,,
1405,15.24522569,0.05971466,0.05971466,0.05971466,0.05971466,0.05971466,0.05971466,,,,,,,,,,,,,
1406,15.25607639,0.034978521,0.034978521,0.034978521,0.034978521,0.034978521,0.034978521,,,,,,,,,,,,,
1407,15.26692708,0.013974671,0.013974671,0.013974671,0.013974671,0.013974671,0.013974671,,,,,,,,,,,,,
1408,15.27777778,-0.004655749,-0.004655749,-0.004655749,-0.004655749,-0.004655749,-0.004655749,,,,,,,,,,,,,
1409,15.28862847,-0.019192741,-0.019192741,-0.019192741,-0.019192741,-0.019192741,-0.019192741,,,,,,,,,,,,,
1410,15.29947917,-0.04400297,-0.04400297,-0.04400297,-0.04400297,-0.04400297,-0.04400297,,,,,,,,,,,,,
1411,15.31032986,-0.062705312,-0.062705312,-0.062705312,-0.062705312,-0.062705312,-0.062705312,,,,,,,,,,,,,
1412,15.32118056,-0.082889616,-0.082889616,-0.082889616,-0.082889616,-0.082889616,-0.082889616,,,,,,,,,,,,,
1413,15.33203125,-0.104113967,-0.104113967,-0.104113967,-0.104113967,-0.104113967,-0.104113967,,,,,,,,,,,,,
1414,15.34288194,-0.124233841,-0.124233841,-0.124233841,-0.124233841,-0.124233841,-0.124233841,,,,,,,,,,,,,
1415,15.35373264,-0.142954247,-0.142954247,-0.142954247,-0.142954247,-0.142954247,-0.142954247,,,,,,,,,,,,,
1416,15.36458333,-0.156874892,-0.156874892,-0.156874892,-0.156874892,-0.156874892,-0.156874892,,,,,,,,,,,,,
1417,15.37543403,-0.187798335,-0.187798335,-0.187798335,-0.187798335,-0.187798335,-0.187798335,,,,,,,,,,,,,
1418,15.38628472,-0.207160377,-0.207160377,-0.207160377,-0.207160377,-0.207160377,-0.207160377,,,,,,,,,,,,,
1419,15.39713542,-0.219469437,-0.219469437,-0.219469437,-0.219469437,-0.219469437,-0.219469437,,,,,,,,,,,,,
1420,15.40798611,-0.23991164,-0.23991164,-0.23991164,-0.23991164,-0.23991164,-0.23991164,,,,,,,,,,,,,
1421,15.41883681,-0.269205912,-0.269205912,-0.269205912,-0.269205912,-0.269205912,-0.269205912,,,,,,,,,,,,,
1422,15.4296875,-0.283765934,-0.283765934,-0.283765934,-0.283765934,-0.283765934,-0.283765934,,,,,,,,,,,,,
1423,15.44053819,-0.303484788,-0.303484788,-0.303484788,-0.303484788,-0.303484788,-0.303484788,,,,,,,,,,,,,
1424,15.45138889,-0.321700252,-0.321700252,-0.321700252,-0.321700252,-0.321700252,-0.321700252,,,,,,,,,,,,,
1425,15.46223958,-0.336846977,-0.336846977,-0.336846977,-0.336846977,-0.336846977,-0.336846977,,,,,,,,,,,,,
1426,15.47309028,-0.352639387,-0.352639387,-0.352639387,-0.352639387,-0.352639387,-0.352639387,,,,,,,,,,,,,
1427,15.48394097,-0.382481701,-0.382481701,-0.382481701,-0.382481701,-0.382481701,-0.382481701,,,,,,,,,,,,,
1428,15.49479167,-0.396248312,-0.396248312,-0.396248312,-0.396248312,-0.396248312,-0.396248312,,,,,,,,,,,,,
1429,15.50564236,-0.420440592,-0.420440592,-0.420440592,-0.420440592,-0.420440592,-0.420440592,,,,,,,,,,,,,
1430,15.51649306,-0.434771533,-0.434771533,-0.434771533,-0.434771533,-0.434771533,-0.434771533,,,,,,,,,,,,,
1431,15.52734375,-0.453972643,-0.453972643,-0.453972643,-0.453972643,-0.453972643,-0.453972643,,,,,,,,,,,,,
1432,15.53819444,-0.470844922,-0.470844922,-0.470844922,-0.470844922,-0.470844922,-0.470844922,,,,,,,,,,,,,
1433,15.54904514,-0.494797877,-0.494797877,-0.494797877,-0.494797877,-0.494797877,-0.494797877,,,,,,,,,,,,,
1434,15.55989583,-0.505308163,-0.505308163,-0.505308163,-0.505308163,-0.505308163,-0.505308163,,,,,,,,,,,,,
1435,15.57074653,-0.525319054,-0.525319054,-0.525319054,-0.525319054,-0.525319054,-0.525319054,,,,,,,,,,,,,
1436,15.58159722,-0.542057069,-0.542057069,-0.542057069,-0.542057069,-0.542057069,-0.542057069,,,,,,,,,,,,,
1437,15.59244792,-0.560734882,-0.560734882,-0.560734882,-0.560734882,-0.560734882,-0.560734882,,,,,,,,,,,,,
1438,15.60329861,-0.577564105,-0.577564105,-0.577564105,-0.577564105,-0.577564105,-0.577564105,,,,,,,,,,,,,
1439,15.61414931,-0.599754898,-0.599754898,-0.599754898,-0.599754898,-0.599754898,-0.599754898,,,,,,,,,,,,,
1440,15.625,-0.613513214,-0.613513214,-0.613513214,-0.613513214,-0.613513214,-0.613513214,,,,,,,,,,,,,
1441,15.63585069,-0.619914647,-0.619914647,-0.619914647,-0.619914647,-0.619914647,-0.619914647,,,,,,,,,,,,,
1442,15.64670139,-0.644693838,-0.644693838,-0.644693838,-0.644693838,-0.644693838,-0.644693838,,,,,,,,,,,,,
1443,15.65755208,-0.65839368,-0.65839368,-0.65839368,-0.65839368,-0.65839368,-0.65839368,,,,,,,,,,,,,
1444,15.66840278,-0.663654175,-0.663654175,-0.663654175,-0.663654175,-0.663654175,-0.663654175,,,,,,,,,,,,,
1445,15.67925347,-0.681333504,-0.681333504,-0.681333504,-0.681333504,-0.681333504,-0.681333504,,,,,,,,,,,,,
1446,15.69010417,-0.698161667,-0.698161667,-0.698161667,-0.698161667,-0.698161667,-0.698161667,,,,,,,,,,,,,
1447,15.70095486,-0.705283879,-0.705283879,-0.705283879,-0.705283879,-0.705283879,-0.705283879,,,,,,,,,,,,,
1448,15.71180556,-0.729390547,-0.729390547,-0.729390547,-0.729390547,-0.729390547,-0.729390547,,,,,,,,,,,,,
1449,15.72265625,-0.739919472,-0.739919472,-0.739919472,-0.739919472,-0.739919472,-0.739919472,,,,,,,,,,,,,
1450,15.73350694,-0.752963994,-0.752963994,-0.752963994,-0.752963994,-0.752963994,-0.752963994,,,,,,,,,,,,,
1451,15.74435764,-0.760321855,-0.760321855,-0.760321855,-0.760321855,-0.760321855,-0.760321855,,,,,,,,,,,,,
