,amplitude (in pu),timestamps (in ms)
8867,-0.757208847,577.2786458
8868,-0.773010453,577.34375
8869,-0.788346428,577.4088542
8870,-0.803207531,577.4739583
8871,-0.817584813,577.5390625
8872,-0.831469612,577.6041667
8873,-0.844853565,577.6692708
8874,-0.85772861,577.734375
8875,-0.870086991,577.7994792
8876,-0.881921264,577.8645833
8877,-0.893224301,577.9296875
8878,-0.903989293,577.9947917
8879,-0.914209756,578.0598958
8880,-0.923879533,578.125
8881,-0.932992799,578.1901042
8882,-0.941544065,578.2552083
8883,-0.949528181,578.3203125
8884,-0.956940336,578.3854167
8885,-0.963776066,578.4505208
8886,-0.970031253,578.515625
8887,-0.97570213,578.5807292
8888,-0.98078528,578.6458333
8889,-0.985277642,578.7109375
8890,-0.98917651,578.7760417
8891,-0.992479535,578.8411458
8892,-0.995184727,578.90625
8893,-0.997290457,578.9713542
8894,-0.998795456,579.0364583
8895,-0.999698819,579.1015625
8896,-1,579.1666667
8897,-0.999698819,579.2317708
8898,-0.998795456,579.296875
8899,-0.997290457,579.3619792
8900,-0.995184727,579.4270833
8901,-0.992479535,579.4921875
8902,-0.98917651,579.5572917
8903,-0.985277642,579.6223958
8904,-0.98078528,579.6875
8905,-0.97570213,579.7526042
8906,-0.970031253,579.8177083
8907,-0.963776066,579.8828125
8908,-0.956940336,579.9479167
8909,-0.949528181,580.0130208
8910,-0.941544065,580.078125
8911,-0.932992799,580.1432292
8912,-0.923879533,580.2083333
8913,-0.914209756,580.2734375
8914,-0.903989293,580.3385417
8915,-0.893224301,580.4036458
8916,-0.881921264,580.46875
8917,-0.870086991,580.5338542
8918,-0.85772861,580.5989583
8919,-0.844853565,580.6640625
8920,-0.831469612,580.7291667
8921,-0.817584813,580.7942708
8922,-0.803207531,580.859375
8923,-0.788346428,580.9244792
8924,-0.773010453,580.9895833
8925,-0.757208847,581.0546875
8926,-0.740951125,581.1197917
8927,-0.724247083,581.1848958
8928,-0.707106781,581.25
8929,-0.689540545,581.3151042
8930,-0.671558955,581.3802083
8931,-0.653172843,581.4453125
8932,-0.634393284,581.5104167
8933,-0.615231591,581.5755208
8934,-0.595699304,581.640625
8935,-0.575808191,581.7057292
8936,-0.555570233,581.7708333
8937,-0.53499762,581.8359375
8938,-0.514102744,581.9010417
8939,-0.492898192,581.9661458
8940,-0.471396737,582.03125
8941,-0.44961133,582.0963542
8942,-0.427555093,582.1614583
8943,-0.405241314,582.2265625
8944,-0.382683432,582.2916667
8945,-0.359895037,582.3567708
8946,-0.336889853,582.421875
8947,-0.31368174,582.4869792
8948,-0.290284677,582.5520833
8949,-0.266712757,582.6171875
8950,-0.24298018,582.6822917
8951,-0.21910124,582.7473958
8952,-0.195090322,582.8125
8953,-0.170961889,582.8776042
8954,-0.146730474,582.9427083
8955,-0.122410675,583.0078125
8956,-0.09801714,583.0729167
8957,-0.073564564,583.1380208
8958,-0.049067674,583.203125
8959,-0.024541229,583.2682292
8960,-1.57E-14,583.3333333
8961,0.024541229,583.3984375
8962,0.049067674,583.4635417
8963,0.073564564,583.5286458
8964,0.09801714,583.59375
8965,0.122410675,583.6588542
8966,0.146730474,583.7239583
8967,0.170961889,583.7890625
8968,0.195090322,583.8541667
8969,0.21910124,583.9192708
8970,0.24298018,583.984375
8971,0.266712757,584.0494792
8972,0.290284677,584.1145833
8973,0.31368174,584.1796875
8974,0.336889853,584.2447917
8975,0.359895037,584.3098958
8976,0.382683432,584.375
8977,0.405241314,584.4401042
8978,0.427555093,584.5052083
8979,0.44961133,584.5703125
8980,0.471396737,584.6354167
8981,0.492898192,584.7005208
8982,0.514102744,584.765625
8983,0.53499762,584.8307292
8984,0.555570233,584.8958333
8985,0.575808191,584.9609375
8986,0.595699304,585.0260417
8987,0.615231591,585.0911458
8988,0.634393284,585.15625
8989,0.653172843,585.2213542
8990,0.671558955,585.2864583
8991,0.689540545,585.3515625
8992,0.707106781,585.4166667
8993,0.724247083,585.4817708
8994,0.740951125,585.546875
8995,0.757208847,585.6119792
8996,0.773010453,585.6770833
8997,0.788346428,585.7421875
8998,0.803207531,585.8072917
8999,0.817584813,585.8723958
9000,0.831469612,585.9375
9001,0.844853565,586.0026042
9002,0.85772861,586.0677083
9003,0.870086991,586.1328125
9004,0.881921264,586.1979167
9005,0.893224301,586.2630208
9006,0.903989293,586.328125
9007,0.914209756,586.3932292
9008,0.923879533,586.4583333
9009,0.932992799,586.5234375
9010,0.941544065,586.5885417
9011,0.949528181,586.6536458
9012,0.956940336,586.71875
9013,0.963776066,586.7838542
9014,0.970031253,586.8489583
9015,0.97570213,586.9140625
9016,0.98078528,586.9791667
9017,0.985277642,587.0442708
9018,0.98917651,587.109375
9019,0.992479535,587.1744792
9020,0.995184727,587.2395833
9021,0.997290457,587.3046875
9022,0.998795456,587.3697917
9023,0.999698819,587.4348958
9024,1,587.5
9025,0.999698819,587.5651042
9026,0.998795456,587.6302083
9027,0.997290457,587.6953125
9028,0.995184727,587.7604167
9029,0.992479535,587.8255208
9030,0.98917651,587.890625
9031,0.985277642,587.9557292
9032,0.98078528,588.0208333
9033,0.97570213,588.0859375
9034,0.970031253,588.1510417
9035,0.963776066,588.2161458
9036,0.956940336,588.28125
9037,0.949528181,588.3463542
9038,0.941544065,588.4114583
9039,0.932992799,588.4765625
9040,0.923879533,588.5416667
9041,0.914209756,588.6067708
9042,0.903989293,588.671875
9043,0.893224301,588.7369792
9044,0.881921264,588.8020833
9045,0.870086991,588.8671875
9046,0.85772861,588.9322917
9047,0.844853565,588.9973958
9048,0.831469612,589.0625
9049,0.817584813,589.1276042
9050,0.803207531,589.1927083
9051,0.788346428,589.2578125
9052,0.773010453,589.3229167
9053,0.757208847,589.3880208
9054,0.740951125,589.453125
9055,0.724247083,589.5182292
9056,0.707106781,589.5833333
9057,0.689540545,589.6484375
9058,0.671558955,589.7135417
9059,0.653172843,589.7786458
9060,0.634393284,589.84375
9061,0.615231591,589.9088542
9062,0.595699304,589.9739583
9063,0.575808191,590.0390625
9064,0.555570233,590.1041667
9065,0.53499762,590.1692708
9066,0.514102744,590.234375
9067,0.492898192,590.2994792
9068,0.471396737,590.3645833
9069,0.44961133,590.4296875
9070,0.427555093,590.4947917
9071,0.405241314,590.5598958
9072,0.382683432,590.625
9073,0.359895037,590.6901042
9074,0.336889853,590.7552083
9075,0.31368174,590.8203125
9076,0.290284677,590.8854167
9077,0.266712757,590.9505208
9078,0.24298018,591.015625
9079,0.21910124,591.0807292
9080,0.195090322,591.1458333
9081,0.170961889,591.2109375
9082,0.146730474,591.2760417
9083,0.122410675,591.3411458
9084,0.09801714,591.40625
9085,0.073564564,591.4713542
9086,0.049067674,591.5364583
9087,0.024541229,591.6015625
9088,2.65E-14,591.6666667
9089,-0.024541229,591.7317708
9090,-0.049067674,591.796875
9091,-0.073564564,591.8619792
9092,-0.09801714,591.9270833
9093,-0.122410675,591.9921875
9094,-0.146730474,592.0572917
9095,-0.170961889,592.1223958
9096,-0.195090322,592.1875
9097,-0.21910124,592.2526042
9098,-0.24298018,592.3177083
9099,-0.266712757,592.3828125
9100,-0.290284677,592.4479167
9101,-0.31368174,592.5130208
9102,-0.336889853,592.578125
9103,-0.359895037,592.6432292
9104,-0.382683432,592.7083333
9105,-0.405241314,592.7734375
9106,-0.427555093,592.8385417
9107,-0.44961133,592.9036458
9108,-0.471396737,592.96875
9109,-0.492898192,593.0338542
9110,-0.514102744,593.0989583
9111,-0.53499762,593.1640625
9112,-0.555570233,593.2291667
9113,-0.575808191,593.2942708
9114,-0.595699304,593.359375
9115,-0.615231591,593.4244792
9116,-0.634393284,593.4895833
9117,-0.653172843,593.5546875
9118,-0.671558955,593.6197917
9119,-0.689540545,593.6848958
9120,-0.707106781,593.75
9121,-0.724247083,593.8151042
9122,-0.740951125,593.8802083
9123,-0.757208847,593.9453125
9124,-0.773010453,594.0104167
9125,-0.788346428,594.0755208
9126,-0.803207531,594.140625
9127,-0.817584813,594.2057292
9128,-0.831469612,594.2708333
9129,-0.844853565,594.3359375
9130,-0.85772861,594.4010417
9131,-0.870086991,594.4661458
9132,-0.881921264,594.53125
9133,-0.893224301,594.5963542
9134,-0.903989293,594.6614583
9135,-0.914209756,594.7265625
9136,-0.923879533,594.7916667
9137,-0.932992799,594.8567708
9138,-0.941544065,594.921875
9139,-0.949528181,594.9869792
9140,-0.956940336,595.0520833
9141,-0.963776066,595.1171875
9142,-0.970031253,595.1822917
9143,-0.97570213,595.2473958
9144,-0.98078528,595.3125
9145,-0.985277642,595.3776042
9146,-0.98917651,595.4427083
9147,-0.992479535,595.5078125
9148,-0.995184727,595.5729167
9149,-0.997290457,595.6380208
9150,-0.998795456,595.703125
9151,-0.999698819,595.7682292
9152,-1,595.8333333
9153,-0.999698819,595.8984375
9154,-0.998795456,595.9635417
9155,-0.997290457,596.0286458
9156,-0.995184727,596.09375
9157,-0.992479535,596.1588542
9158,-0.98917651,596.2239583
9159,-0.985277642,596.2890625
9160,-0.98078528,596.3541667
9161,-0.97570213,596.4192708
9162,-0.970031253,596.484375
9163,-0.963776066,596.5494792
9164,-0.956940336,596.6145833
9165,-0.949528181,596.6796875
9166,-0.941544065,596.7447917
9167,-0.932992799,596.8098958
9168,-0.923879533,596.875
9169,-0.914209756,596.9401042
9170,-0.903989293,597.0052083
9171,-0.893224301,597.0703125
9172,-0.881921264,597.1354167
9173,-0.870086991,597.2005208
9174,-0.85772861,597.265625
9175,-0.844853565,597.3307292
9176,-0.831469612,597.3958333
9177,-0.817584813,597.4609375
9178,-0.803207531,597.5260417
9179,-0.788346428,597.5911458
9180,-0.773010453,597.65625
9181,-0.757208847,597.7213542
9182,-0.740951125,597.7864583
9183,-0.724247083,597.8515625
9184,-0.707106781,597.9166667
9185,-0.689540545,597.9817708
9186,-0.671558955,598.046875
9187,-0.653172843,598.1119792
9188,-0.634393284,598.1770833
9189,-0.615231591,598.2421875
9190,-0.595699304,598.3072917
9191,-0.575808191,598.3723958
9192,-0.555570233,598.4375
9193,-0.53499762,598.5026042
9194,-0.514102744,598.5677083
9195,-0.492898192,598.6328125
9196,-0.471396737,598.6979167
9197,-0.44961133,598.7630208
9198,-0.427555093,598.828125
9199,-0.405241314,598.8932292
9200,-0.382683432,598.9583333
9201,-0.359895037,599.0234375
9202,-0.336889853,599.0885417
9203,-0.31368174,599.1536458
9204,-0.290284677,599.21875
9205,-0.266712757,599.2838542
9206,-0.24298018,599.3489583
9207,-0.21910124,599.4140625
9208,-0.195090322,599.4791667
9209,-0.170961889,599.5442708
9210,-0.146730474,599.609375
9211,-0.122410675,599.6744792
9212,-0.09801714,599.7395833
9213,-0.073564564,599.8046875
9214,-0.049067674,599.8697917
9215,-0.024541229,599.9348958
9216,-3.72E-14,600
9217,0.024541229,600.0651042
9218,0.049067674,600.1302083
9219,0.073564564,600.1953125
9220,0.09801714,600.2604167
9221,0.122410675,600.3255208
9222,0.146730474,600.390625
9223,0.170961889,600.4557292
9224,0.195090322,600.5208333
9225,0.21910124,600.5859375
9226,0.24298018,600.6510417
9227,0.266712757,600.7161458
9228,0.290284677,600.78125
9229,0.31368174,600.8463542
9230,0.336889853,600.9114583
9231,0.359895037,600.9765625
9232,0.382683432,601.0416667
9233,0.405241314,601.1067708
9234,0.427555093,601.171875
9235,0.44961133,601.2369792
9236,0.471396737,601.3020833
9237,0.492898192,601.3671875
9238,0.514102744,601.4322917
9239,0.53499762,601.4973958
9240,0.555570233,601.5625
9241,0.575808191,601.6276042
9242,0.595699304,601.6927083
9243,0.615231591,601.7578125
9244,0.634393284,601.8229167
9245,0.653172843,601.8880208
9246,0.671558955,601.953125
9247,0.689540545,602.0182292
9248,0.707106781,602.0833333
9249,0.724247083,602.1484375
9250,0.740951125,602.2135417
9251,0.757208847,602.2786458
9252,0.773010453,602.34375
9253,0.788346428,602.4088542
9254,0.803207531,602.4739583
9255,0.817584813,602.5390625
9256,0.831469612,602.6041667
9257,0.844853565,602.6692708
9258,0.85772861,602.734375
9259,0.870086991,602.7994792
9260,0.881921264,602.8645833
9261,0.893224301,602.9296875
9262,0.903989293,602.9947917
9263,0.914209756,603.0598958
9264,0.923879533,603.125
9265,0.932992799,603.1901042
9266,0.941544065,603.2552083
9267,0.949528181,603.3203125
9268,0.956940336,603.3854167
9269,0.963776066,603.4505208
9270,0.970031253,603.515625
9271,0.97570213,603.5807292
9272,0.98078528,603.6458333
9273,0.985277642,603.7109375
9274,0.98917651,603.7760417
9275,0.992479535,603.8411458
9276,0.995184727,603.90625
9277,0.997290457,603.9713542
9278,0.998795456,604.0364583
9279,0.999698819,604.1015625
9280,1,604.1666667
9281,0.999698819,604.2317708
9282,0.998795456,604.296875
9283,0.997290457,604.3619792
9284,0.995184727,604.4270833
9285,0.992479535,604.4921875
9286,0.98917651,604.5572917
9287,0.985277642,604.6223958
9288,0.98078528,604.6875
9289,0.97570213,604.7526042
9290,0.970031253,604.8177083
9291,0.963776066,604.8828125
9292,0.956940336,604.9479167
9293,0.949528181,605.0130208
9294,0.941544065,605.078125
9295,0.932992799,605.1432292
9296,0.923879533,605.2083333
9297,0.914209756,605.2734375
9298,0.903989293,605.3385417
9299,0.893224301,605.4036458
9300,0.881921264,605.46875
9301,0.870086991,605.5338542
9302,0.85772861,605.5989583
9303,0.844853565,605.6640625
9304,0.831469612,605.7291667
9305,0.817584813,605.7942708
9306,0.803207531,605.859375
9307,0.788346428,605.9244792
9308,0.773010453,605.9895833
9309,0.757208847,606.0546875
9310,0.740951125,606.1197917
9311,0.724247083,606.1848958
9312,0.707106781,606.25
9313,0.689540545,606.3151042
9314,0.671558955,606.3802083
9315,0.653172843,606.4453125
9316,0.634393284,606.5104167
9317,0.615231591,606.5755208
9318,0.595699304,606.640625
9319,0.575808191,606.7057292
9320,0.555570233,606.7708333
9321,0.53499762,606.8359375
9322,0.514102744,606.9010417
9323,0.492898192,606.9661458
9324,0.471396737,607.03125
9325,0.44961133,607.0963542
9326,0.427555093,607.1614583
9327,0.405241314,607.2265625
9328,0.382683432,607.2916667
9329,0.359895037,607.3567708
9330,0.336889853,607.421875
9331,0.31368174,607.4869792
9332,0.290284677,607.5520833
9333,0.266712757,607.6171875
9334,0.24298018,607.6822917
9335,0.21910124,607.7473958
9336,0.195090322,607.8125
9337,0.170961889,607.8776042
9338,0.146730474,607.9427083
9339,0.122410675,608.0078125
9340,0.09801714,608.0729167
9341,0.073564564,608.1380208
9342,0.049067674,608.203125
9343,0.024541229,608.2682292
9344,4.80E-14,608.3333333
9345,-0.024541229,608.3984375
9346,-0.049067674,608.4635417
9347,-0.073564564,608.5286458
9348,-0.09801714,608.59375
9349,-0.122410675,608.6588542
9350,-0.146730474,608.7239583
9351,-0.170961889,608.7890625
9352,-0.195090322,608.8541667
9353,-0.21910124,608.9192708
9354,-0.24298018,608.984375
9355,-0.266712757,609.0494792
9356,-0.290284677,609.1145833
9357,-0.31368174,609.1796875
9358,-0.336889853,609.2447917
9359,-0.359895037,609.3098958
9360,-0.382683432,609.375
9361,-0.405241314,609.4401042
9362,-0.427555093,609.5052083
9363,-0.44961133,609.5703125
9364,-0.471396737,609.6354167
9365,-0.492898192,609.7005208
9366,-0.514102744,609.765625
9367,-0.53499762,609.8307292
9368,-0.555570233,609.8958333
9369,-0.575808191,609.9609375
9370,-0.595699304,610.0260417
9371,-0.615231591,610.0911458
9372,-0.634393284,610.15625
9373,-0.653172843,610.2213542
9374,-0.671558955,610.2864583
9375,-0.689540545,610.3515625
9376,-0.707106781,610.4166667
9377,-0.724247083,610.4817708
9378,-0.740951125,610.546875
9379,-0.757208847,610.6119792
9380,-0.773010453,610.6770833
9381,-0.788346428,610.7421875
9382,-0.803207531,610.8072917
9383,-0.817584813,610.8723958
9384,-0.831469612,610.9375
9385,-0.844853565,611.0026042
9386,-0.85772861,611.0677083
9387,-0.870086991,611.1328125
9388,-0.881921264,611.1979167
9389,-0.893224301,611.2630208
9390,-0.903989293,611.328125
9391,-0.914209756,611.3932292
9392,-0.923879533,611.4583333
9393,-0.932992799,611.5234375
9394,-0.941544065,611.5885417
9395,-0.949528181,611.6536458
9396,-0.956940336,611.71875
9397,-0.963776066,611.7838542
9398,-0.970031253,611.8489583
9399,-0.97570213,611.9140625
9400,-0.98078528,611.9791667
9401,-0.985277642,612.0442708
9402,-0.98917651,612.109375
9403,-0.992479535,612.1744792
9404,-0.995184727,612.2395833
9405,-0.997290457,612.3046875
9406,-0.998795456,612.3697917
9407,-0.999698819,612.4348958
9408,-1,612.5
9409,-0.999698819,612.5651042
9410,-0.998795456,612.6302083
9411,-0.997290457,612.6953125
9412,-0.995184727,612.7604167
9413,-0.992479535,612.8255208
9414,-0.98917651,612.890625
9415,-0.985277642,612.9557292
9416,-0.98078528,613.0208333
9417,-0.97570213,613.0859375
9418,-0.970031253,613.1510417
9419,-0.963776066,613.2161458
9420,-0.956940336,613.28125
9421,-0.949528181,613.3463542
9422,-0.941544065,613.4114583
9423,-0.932992799,613.4765625
9424,-0.923879533,613.5416667
9425,-0.914209756,613.6067708
9426,-0.903989293,613.671875
9427,-0.893224301,613.7369792
9428,-0.881921264,613.8020833
9429,-0.870086991,613.8671875
9430,-0.85772861,613.9322917
9431,-0.844853565,613.9973958
9432,-0.831469612,614.0625
9433,-0.817584813,614.1276042
9434,-0.803207531,614.1927083
9435,-0.788346428,614.2578125
9436,-0.773010453,614.3229167
9437,-0.757208847,614.3880208
9438,-0.740951125,614.453125
9439,-0.724247083,614.5182292
9440,-0.707106781,614.5833333
9441,-0.689540545,614.6484375
9442,-0.671558955,614.7135417
9443,-0.653172843,614.7786458
9444,-0.634393284,614.84375
9445,-0.615231591,614.9088542
9446,-0.595699304,614.9739583
9447,-0.575808191,615.0390625
9448,-0.555570233,615.1041667
9449,-0.53499762,615.1692708
9450,-0.514102744,615.234375
9451,-0.492898192,615.2994792
9452,-0.471396737,615.3645833
9453,-0.44961133,615.4296875
9454,-0.427555093,615.4947917
9455,-0.405241314,615.5598958
9456,-0.382683432,615.625
9457,-0.359895037,615.6901042
9458,-0.336889853,615.7552083
9459,-0.31368174,615.8203125
9460,-0.290284677,615.8854167
9461,-0.266712757,615.9505208
9462,-0.24298018,616.015625
9463,-0.21910124,616.0807292
9464,-0.195090322,616.1458333
9465,-0.170961889,616.2109375
9466,-0.146730474,616.2760417
9467,-0.122410675,616.3411458
9468,-0.09801714,616.40625
9469,-0.073564564,616.4713542
9470,-0.049067674,616.5364583
9471,-0.024541229,616.6015625
9472,-1.96E-15,616.6666667
9473,0.024541229,616.7317708
9474,0.049067674,616.796875
9475,0.073564564,616.8619792
9476,0.09801714,616.9270833
9477,0.122410675,616.9921875
9478,0.146730474,617.0572917
9479,0.170961889,617.1223958
9480,0.195090322,617.1875
9481,0.21910124,617.2526042
9482,0.24298018,617.3177083
9483,0.266712757,617.3828125
9484,0.290284677,617.4479167
9485,0.31368174,617.5130208
9486,0.336889853,617.578125
9487,0.359895037,617.6432292
9488,0.382683432,617.7083333
9489,0.405241314,617.7734375
9490,0.427555093,617.8385417
9491,0.44961133,617.9036458
9492,0.471396737,617.96875
9493,0.492898192,618.0338542
9494,0.514102744,618.0989583
9495,0.53499762,618.1640625
9496,0.555570233,618.2291667
9497,0.575808191,618.2942708
9498,0.595699304,618.359375
9499,0.615231591,618.4244792
9500,0.634393284,618.4895833
9501,0.653172843,618.5546875
9502,0.671558955,618.6197917
9503,0.689540545,618.6848958
9504,0.707106781,618.75
9505,0.724247083,618.8151042
9506,0.740951125,618.8802083
9507,0.757208847,618.9453125
9508,0.773010453,619.0104167
9509,0.788346428,619.0755208
9510,0.803207531,619.140625
9511,0.817584813,619.2057292
9512,0.831469612,619.2708333
9513,0.844853565,619.3359375
9514,0.85772861,619.4010417
9515,0.870086991,619.4661458
9516,0.881921264,619.53125
9517,0.893224301,619.5963542
9518,0.903989293,619.6614583
9519,0.914209756,619.7265625
9520,0.923879533,619.7916667
9521,0.932992799,619.8567708
9522,0.941544065,619.921875
9523,0.949528181,619.9869792
9524,0.956940336,620.0520833
9525,0.963776066,620.1171875
9526,0.970031253,620.1822917
9527,0.97570213,620.2473958
9528,0.98078528,620.3125
9529,0.985277642,620.3776042
9530,0.98917651,620.4427083
9531,0.992479535,620.5078125
9532,0.995184727,620.5729167
9533,0.997290457,620.6380208
9534,0.998795456,620.703125
9535,0.999698819,620.7682292
9536,1,620.8333333
9537,0.999698819,620.8984375
9538,0.998795456,620.9635417
9539,0.997290457,621.0286458
9540,0.995184727,621.09375
9541,0.992479535,621.1588542
9542,0.98917651,621.2239583
9543,0.985277642,621.2890625
9544,0.98078528,621.3541667
9545,0.97570213,621.4192708
9546,0.970031253,621.484375
9547,0.963776066,621.5494792
9548,0.956940336,621.6145833
9549,0.949528181,621.6796875
9550,0.941544065,621.7447917
9551,0.932992799,621.8098958
9552,0.923879533,621.875
9553,0.914209756,621.9401042
9554,0.903989293,622.0052083
9555,0.893224301,622.0703125
9556,0.881921264,622.1354167
9557,0.870086991,622.2005208
9558,0.85772861,622.265625
9559,0.844853565,622.3307292
9560,0.831469612,622.3958333
9561,0.817584813,622.4609375
9562,0.803207531,622.5260417
9563,0.788346428,622.5911458
9564,0.773010453,622.65625
9565,0.757208847,622.7213542
9566,0.740951125,622.7864583
9567,0.724247083,622.8515625
9568,0.707106781,622.9166667
9569,0.689540545,622.9817708
9570,0.671558955,623.046875
9571,0.653172843,623.1119792
9572,0.634393284,623.1770833
9573,0.615231591,623.2421875
9574,0.595699304,623.3072917
9575,0.575808191,623.3723958
9576,0.555570233,623.4375
9577,0.53499762,623.5026042
9578,0.514102744,623.5677083
9579,0.492898192,623.6328125
9580,0.471396737,623.6979167
9581,0.44961133,623.7630208
9582,0.427555093,623.828125
9583,0.405241314,623.8932292
9584,0.382683432,623.9583333
9585,0.359895037,624.0234375
9586,0.336889853,624.0885417
9587,0.31368174,624.1536458
9588,0.290284677,624.21875
9589,0.266712757,624.2838542
9590,0.24298018,624.3489583
9591,0.21910124,624.4140625
9592,0.195090322,624.4791667
9593,0.170961889,624.5442708
9594,0.146730474,624.609375
9595,0.122410675,624.6744792
9596,0.09801714,624.7395833
9597,0.073564564,624.8046875
9598,0.049067674,624.8697917
9599,0.024541229,624.9348958
9600,1.27E-14,625
9601,-0.024541229,625.0651042
9602,-0.049067674,625.1302083
9603,-0.073564564,625.1953125
9604,-0.09801714,625.2604167
9605,-0.122410675,625.3255208
9606,-0.146730474,625.390625
9607,-0.170961889,625.4557292
9608,-0.195090322,625.5208333
9609,-0.21910124,625.5859375
9610,-0.24298018,625.6510417
9611,-0.266712757,625.7161458
9612,-0.290284677,625.78125
9613,-0.31368174,625.8463542
9614,-0.336889853,625.9114583
9615,-0.359895037,625.9765625
9616,-0.382683432,626.0416667
9617,-0.405241314,626.1067708
9618,-0.427555093,626.171875
9619,-0.44961133,626.2369792
9620,-0.471396737,626.3020833
9621,-0.492898192,626.3671875
9622,-0.514102744,626.4322917
9623,-0.53499762,626.4973958
9624,-0.555570233,626.5625
9625,-0.575808191,626.6276042
9626,-0.595699304,626.6927083
9627,-0.615231591,626.7578125
9628,-0.634393284,626.8229167
9629,-0.653172843,626.8880208
9630,-0.671558955,626.953125
9631,-0.689540545,627.0182292
9632,-0.707106781,627.0833333
9633,-0.724247083,627.1484375
9634,-0.740951125,627.2135417
9635,-0.757208847,627.2786458
9636,-0.773010453,627.34375
9637,-0.788346428,627.4088542
9638,-0.803207531,627.4739583
9639,-0.817584813,627.5390625
9640,-0.831469612,627.6041667
9641,-0.844853565,627.6692708
9642,-0.85772861,627.734375
9643,-0.870086991,627.7994792
9644,-0.881921264,627.8645833
9645,-0.893224301,627.9296875
9646,-0.903989293,627.9947917
9647,-0.914209756,628.0598958
9648,-0.923879533,628.125
9649,-0.932992799,628.1901042
9650,-0.941544065,628.2552083
9651,-0.949528181,628.3203125
9652,-0.956940336,628.3854167
9653,-0.963776066,628.4505208
9654,-0.970031253,628.515625
9655,-0.97570213,628.5807292
9656,-0.98078528,628.6458333
9657,-0.985277642,628.7109375
9658,-0.98917651,628.7760417
9659,-0.992479535,628.8411458
9660,-0.995184727,628.90625
9661,-0.997290457,628.9713542
9662,-0.998795456,629.0364583
9663,-0.999698819,629.1015625
9664,-1,629.1666667
9665,-0.999698819,629.2317708
9666,-0.998795456,629.296875
9667,-0.997290457,629.3619792
9668,-0.995184727,629.4270833
9669,-0.992479535,629.4921875
9670,-0.98917651,629.5572917
9671,-0.985277642,629.6223958
9672,-0.98078528,629.6875
9673,-0.97570213,629.7526042
9674,-0.970031253,629.8177083
9675,-0.963776066,629.8828125
9676,-0.956940336,629.9479167
9677,-0.949528181,630.0130208
9678,-0.941544065,630.078125
9679,-0.932992799,630.1432292
9680,-0.923879533,630.2083333
9681,-0.914209756,630.2734375
9682,-0.903989293,630.3385417
9683,-0.893224301,630.4036458
9684,-0.881921264,630.46875
9685,-0.870086991,630.5338542
9686,-0.85772861,630.5989583
9687,-0.844853565,630.6640625
9688,-0.831469612,630.7291667
9689,-0.817584813,630.7942708
9690,-0.803207531,630.859375
9691,-0.788346428,630.9244792
9692,-0.773010453,630.9895833
9693,-0.757208847,631.0546875
9694,-0.740951125,631.1197917
9695,-0.724247083,631.1848958
9696,-0.707106781,631.25
9697,-0.689540545,631.3151042
9698,-0.671558955,631.3802083
9699,-0.653172843,631.4453125
9700,-0.634393284,631.5104167
9701,-0.615231591,631.5755208
9702,-0.595699304,631.640625
9703,-0.575808191,631.7057292
9704,-0.555570233,631.7708333
9705,-0.53499762,631.8359375
9706,-0.514102744,631.9010417
9707,-0.492898192,631.9661458
9708,-0.471396737,632.03125
9709,-0.44961133,632.0963542
9710,-0.427555093,632.1614583
9711,-0.405241314,632.2265625
9712,-0.382683432,632.2916667
9713,-0.359895037,632.3567708
9714,-0.336889853,632.421875
9715,-0.31368174,632.4869792
9716,-0.290284677,632.5520833
9717,-0.266712757,632.6171875
9718,-0.24298018,632.6822917
9719,-0.21910124,632.7473958
9720,-0.195090322,632.8125
9721,-0.170961889,632.8776042
9722,-0.146730474,632.9427083
9723,-0.122410675,633.0078125
9724,-0.09801714,633.0729167
9725,-0.073564564,633.1380208
9726,-0.049067674,633.203125
9727,-0.024541229,633.2682292
9728,-5.19E-14,633.3333333
9729,0.024541229,633.3984375
9730,0.049067674,633.4635417
9731,0.073564564,633.5286458
9732,0.09801714,633.59375
9733,0.122410675,633.6588542
9734,0.146730474,633.7239583
9735,0.170961889,633.7890625
9736,0.195090322,633.8541667
9737,0.21910124,633.9192708
9738,0.24298018,633.984375
9739,0.266712757,634.0494792
9740,0.290284677,634.1145833
9741,0.31368174,634.1796875
9742,0.336889853,634.2447917
9743,0.359895037,634.3098958
9744,0.382683432,634.375
9745,0.405241314,634.4401042
9746,0.427555093,634.5052083
9747,0.44961133,634.5703125
9748,0.471396737,634.6354167
9749,0.492898192,634.7005208
9750,0.514102744,634.765625
9751,0.53499762,634.8307292
9752,0.555570233,634.8958333
9753,0.575808191,634.9609375
9754,0.595699304,635.0260417
9755,0.615231591,635.0911458
9756,0.634393284,635.15625
9757,0.653172843,635.2213542
9758,0.671558955,635.2864583
9759,0.689540545,635.3515625
9760,0.707106781,635.4166667
9761,0.724247083,635.4817708
9762,0.740951125,635.546875
9763,0.757208847,635.6119792
9764,0.773010453,635.6770833
9765,0.788346428,635.7421875
9766,0.803207531,635.8072917
9767,0.817584813,635.8723958
9768,0.831469612,635.9375
9769,0.844853565,636.0026042
9770,0.85772861,636.0677083
9771,0.870086991,636.1328125
9772,0.881921264,636.1979167
9773,0.893224301,636.2630208
9774,0.903989293,636.328125
9775,0.914209756,636.3932292
9776,0.923879533,636.4583333
9777,0.932992799,636.5234375
9778,0.941544065,636.5885417
9779,0.949528181,636.6536458
