,amplitude (in pu),timestamp (in ms)
9271,0.048785105,603.5807292
9272,0.049039263,603.6458333
9273,0.049263883,603.7109375
9274,0.049458824,603.7760417
9275,0.049623977,603.8411458
9276,0.049759235,603.90625
9277,0.049864523,603.9713542
9278,0.049939774,604.0364583
9279,0.04998494,604.1015625
9280,0.05,604.1666667
9281,0.04998494,604.2317708
9282,0.049939774,604.296875
9283,0.049864523,604.3619792
9284,0.049759235,604.4270833
9285,0.049623977,604.4921875
9286,0.049458824,604.5572917
9287,0.049263883,604.6223958
9288,0.049039267,604.6875
9289,0.048785105,604.7526042
9290,0.048501562,604.8177083
9291,0.0481888,604.8828125
9292,0.047847018,604.9479167
9293,0.047476407,605.0130208
9294,0.0470772,605.078125
9295,0.046649642,605.1432292
9296,0.046193976,605.2083333
9297,0.04571049,605.2734375
9298,0.045199465,605.3385417
9299,0.044661216,605.4036458
9300,0.044096064,605.46875
9301,0.04350435,605.5338542
9302,0.04288643,605.5989583
9303,0.04224268,605.6640625
9304,0.04157348,605.7291667
9305,0.040879242,605.7942708
9306,0.040160377,605.859375
9307,0.03941732,605.9244792
9308,0.03865052,605.9895833
9309,0.037860442,606.0546875
9310,0.037047558,606.1197917
9311,0.036212355,606.1848958
9312,0.035355337,606.25
9313,0.03447703,606.3151042
9314,0.03357795,606.3802083
9315,0.032658644,606.4453125
9316,0.031719662,606.5104167
9317,0.030761579,606.5755208
9318,0.029784966,606.640625
9319,0.028790409,606.7057292
9320,0.027778512,606.7708333
9321,0.026749883,606.8359375
9322,0.025705138,606.9010417
9323,0.02464491,606.9661458
9324,0.023569837,607.03125
9325,0.022480566,607.0963542
9326,0.021377753,607.1614583
9327,0.020262066,607.2265625
9328,0.019134171,607.2916667
9329,0.017994752,607.3567708
9330,0.016844492,607.421875
9331,0.015684087,607.4869792
9332,0.014514233,607.5520833
9333,0.013335638,607.6171875
9334,0.012149009,607.6822917
9335,0.010955062,607.7473958
9336,0.009754516,607.8125
9337,0.008548094,607.8776042
9338,0.007336524,607.9427083
9339,0.006120534,608.0078125
9340,0.004900857,608.0729167
9341,0.003678228,608.1380208
9342,0.002453384,608.203125
9343,0.001227062,608.2682292
9344,3.66E-11,608.3333333
9345,-0.001227061,608.3984375
9346,-0.002453384,608.4635417
9347,-0.003678228,608.5286458
9348,-0.004900857,608.59375
9349,-0.006120534,608.6588542
9350,-0.007336523,608.7239583
9351,-0.008548094,608.7890625
9352,-0.009754516,608.8541667
9353,-0.010955062,608.9192708
9354,-0.012149009,608.984375
9355,-0.013335638,609.0494792
9356,-0.014514233,609.1145833
9357,-0.015684087,609.1796875
9358,-0.016844492,609.2447917
9359,-0.017994752,609.3098958
9360,-0.019134171,609.375
9361,-0.020262066,609.4401042
9362,-0.021377753,609.5052083
9363,-0.022480566,609.5703125
9364,-0.023569837,609.6354167
9365,-0.02464491,609.7005208
9366,-0.025705138,609.765625
9367,-0.026749883,609.8307292
9368,-0.027778512,609.8958333
9369,-0.028790409,609.9609375
9370,-0.029784966,610.0260417
9371,-0.030761579,610.0911458
9372,-0.031719662,610.15625
9373,-0.032658644,610.2213542
9374,-0.03357795,610.2864583
9375,-0.03447703,610.3515625
9376,-0.035355337,610.4166667
9377,-0.036212355,610.4817708
9378,-0.037047558,610.546875
9379,-0.037860442,610.6119792
9380,-0.03865052,610.6770833
9381,-0.03941732,610.7421875
9382,-0.040160377,610.8072917
9383,-0.040879242,610.8723958
9384,-0.04157348,610.9375
9385,-0.04224268,611.0026042
9386,-0.04288643,611.0677083
9387,-0.04350435,611.1328125
9388,-0.044096064,611.1979167
9389,-0.044661216,611.2630208
9390,-0.045199465,611.328125
9391,-0.04571049,611.3932292
9392,-0.046193976,611.4583333
9393,-0.046649642,611.5234375
9394,-0.0470772,611.5885417
9395,-0.047476407,611.6536458
9396,-0.047847018,611.71875
9397,-0.0481888,611.7838542
9398,-0.048501562,611.8489583
9399,-0.048785105,611.9140625
9400,-0.049039263,611.9791667
9401,-0.049263883,612.0442708
9402,-0.049458824,612.109375
9403,-0.049623977,612.1744792
9404,-0.049759235,612.2395833
9405,-0.049864523,612.3046875
9406,-0.049939774,612.3697917
9407,-0.04998494,612.4348958
9408,-0.05,612.5
9409,-0.04998494,612.5651042
9410,-0.049939774,612.6302083
9411,-0.049864523,612.6953125
9412,-0.049759235,612.7604167
9413,-0.049623977,612.8255208
9414,-0.049458824,612.890625
9415,-0.049263883,612.9557292
9416,-0.049039267,613.0208333
9417,-0.048785105,613.0859375
9418,-0.048501562,613.1510417
9419,-0.0481888,613.2161458
9420,-0.047847018,613.28125
9421,-0.047476407,613.3463542
9422,-0.0470772,613.4114583
9423,-0.046649642,613.4765625
9424,-0.046193976,613.5416667
9425,-0.04571049,613.6067708
9426,-0.045199465,613.671875
9427,-0.044661216,613.7369792
9428,-0.044096064,613.8020833
9429,-0.04350435,613.8671875
9430,-0.04288643,613.9322917
9431,-0.04224268,613.9973958
9432,-0.04157348,614.0625
9433,-0.040879242,614.1276042
9434,-0.040160377,614.1927083
9435,-0.03941732,614.2578125
9436,-0.03865052,614.3229167
9437,-0.037860442,614.3880208
9438,-0.037047558,614.453125
9439,-0.036212355,614.5182292
9440,-0.035355337,614.5833333
9441,-0.03447703,614.6484375
9442,-0.03357795,614.7135417
9443,-0.032658644,614.7786458
9444,-0.031719662,614.84375
9445,-0.030761579,614.9088542
9446,-0.029784966,614.9739583
9447,-0.028790409,615.0390625
9448,-0.027778512,615.1041667
9449,-0.026749883,615.1692708
9450,-0.025705138,615.234375
9451,-0.02464491,615.2994792
9452,-0.023569837,615.3645833
9453,-0.022480566,615.4296875
9454,-0.021377753,615.4947917
9455,-0.020262066,615.5598958
9456,-0.019134171,615.625
9457,-0.017994752,615.6901042
9458,-0.016844492,615.7552083
9459,-0.015684087,615.8203125
9460,-0.014514235,615.8854167
9461,-0.013335638,615.9505208
9462,-0.012149009,616.015625
9463,-0.010955062,616.0807292
9464,-0.009754516,616.1458333
9465,-0.008548094,616.2109375
9466,-0.007336524,616.2760417
9467,-0.006120534,616.3411458
9468,-0.004900857,616.40625
9469,-0.003678228,616.4713542
9470,-0.002453384,616.5364583
9471,-0.001227062,616.6015625
9472,0,616.6666667
9473,0.001227062,616.7317708
9474,0.002453384,616.796875
9475,0.003678228,616.8619792
9476,0.004900857,616.9270833
9477,0.006120534,616.9921875
9478,0.007336523,617.0572917
9479,0.008548094,617.1223958
9480,0.009754516,617.1875
9481,0.010955062,617.2526042
9482,0.012149009,617.3177083
9483,0.013335638,617.3828125
9484,0.014514233,617.4479167
9485,0.015684087,617.5130208
9486,0.016844492,617.578125
9487,0.017994752,617.6432292
9488,0.019134171,617.7083333
9489,0.020262066,617.7734375
9490,0.021377753,617.8385417
9491,0.022480566,617.9036458
9492,0.023569837,617.96875
9493,0.02464491,618.0338542
9494,0.025705138,618.0989583
9495,0.026749883,618.1640625
9496,0.027778512,618.2291667
9497,0.028790409,618.2942708
9498,0.029784966,618.359375
9499,0.030761579,618.4244792
9500,0.031719662,618.4895833
9501,0.032658644,618.5546875
9502,0.03357795,618.6197917
9503,0.03447703,618.6848958
9504,0.035355337,618.75
9505,0.036212355,618.8151042
9506,0.037047558,618.8802083
9507,0.037860442,618.9453125
9508,0.03865052,619.0104167
9509,0.03941732,619.0755208
9510,0.040160377,619.140625
9511,0.040879242,619.2057292
9512,0.04157348,619.2708333
9513,0.04224268,619.3359375
9514,0.04288643,619.4010417
9515,0.04350435,619.4661458
9516,0.044096064,619.53125
9517,0.044661216,619.5963542
9518,0.045199465,619.6614583
9519,0.04571049,619.7265625
9520,0.046193976,619.7916667
9521,0.046649642,619.8567708
9522,0.0470772,619.921875
9523,0.047476407,619.9869792
9524,0.047847018,620.0520833
9525,0.0481888,620.1171875
9526,0.048501562,620.1822917
9527,0.048785105,620.2473958
9528,0.049039263,620.3125
9529,0.049263883,620.3776042
9530,0.049458824,620.4427083
9531,0.049623977,620.5078125
9532,0.049759235,620.5729167
9533,0.049864523,620.6380208
9534,0.049939774,620.703125
9535,0.04998494,620.7682292
9536,0.05,620.8333333
9537,0.04998494,620.8984375
9538,0.049939774,620.9635417
9539,0.049864523,621.0286458
9540,0.049759235,621.09375
9541,0.049623977,621.1588542
9542,0.049458824,621.2239583
9543,0.049263883,621.2890625
9544,0.049039267,621.3541667
9545,0.048785105,621.4192708
9546,0.048501562,621.484375
9547,0.0481888,621.5494792
9548,0.047847018,621.6145833
9549,0.047476407,621.6796875
9550,0.0470772,621.7447917
9551,0.046649642,621.8098958
9552,0.046193976,621.875
9553,0.04571049,621.9401042
9554,0.045199465,622.0052083
9555,0.044661216,622.0703125
9556,0.044096064,622.1354167
9557,0.04350435,622.2005208
9558,0.04288643,622.265625
9559,0.04224268,622.3307292
9560,0.04157348,622.3958333
9561,0.040879242,622.4609375
9562,0.040160377,622.5260417
9563,0.03941732,622.5911458
9564,0.03865052,622.65625
9565,0.037860442,622.7213542
9566,0.037047558,622.7864583
9567,0.036212355,622.8515625
9568,0.035355337,622.9166667
9569,0.03447703,622.9817708
9570,0.03357795,623.046875
9571,0.032658644,623.1119792
9572,0.031719662,623.1770833
9573,0.030761579,623.2421875
9574,0.029784966,623.3072917
9575,0.028790409,623.3723958
9576,0.027778512,623.4375
9577,0.026749883,623.5026042
9578,0.025705138,623.5677083
9579,0.02464491,623.6328125
9580,0.023569837,623.6979167
9581,0.022480566,623.7630208
9582,0.021377753,623.828125
9583,0.020262066,623.8932292
9584,0.019134171,623.9583333
9585,0.017994752,624.0234375
9586,0.016844492,624.0885417
9587,0.015684087,624.1536458
9588,0.014514233,624.21875
9589,0.013335638,624.2838542
9590,0.012149009,624.3489583
9591,0.010955062,624.4140625
9592,0.009754516,624.4791667
9593,0.008548094,624.5442708
9594,0.007336524,624.609375
9595,0.006120534,624.6744792
9596,0.004900857,624.7395833
9597,0.003678228,624.8046875
9598,0.002453384,624.8697917
9599,0.001227062,624.9348958
9600,3.66E-11,625
9601,-0.001227061,625.0651042
9602,-0.002453384,625.1302083
9603,-0.003678228,625.1953125
9604,-0.004900857,625.2604167
9605,-0.006120534,625.3255208
9606,-0.007336523,625.390625
9607,-0.008548094,625.4557292
9608,-0.009754516,625.5208333
9609,-0.010955062,625.5859375
9610,-0.012149009,625.6510417
9611,-0.013335638,625.7161458
9612,-0.014514233,625.78125
9613,-0.015684087,625.8463542
9614,-0.016844492,625.9114583
9615,-0.017994752,625.9765625
9616,-0.019134171,626.0416667
9617,-0.020262066,626.1067708
9618,-0.021377753,626.171875
9619,-0.022480566,626.2369792
9620,-0.023569837,626.3020833
9621,-0.02464491,626.3671875
9622,-0.025705138,626.4322917
9623,-0.026749883,626.4973958
9624,-0.027778512,626.5625
9625,-0.028790409,626.6276042
9626,-0.029784966,626.6927083
9627,-0.030761579,626.7578125
9628,-0.031719662,626.8229167
9629,-0.032658644,626.8880208
9630,-0.03357795,626.953125
9631,-0.03447703,627.0182292
9632,-0.035355337,627.0833333
9633,-0.036212355,627.1484375
9634,-0.037047558,627.2135417
9635,-0.037860442,627.2786458
9636,-0.03865052,627.34375
9637,-0.03941732,627.4088542
9638,-0.040160377,627.4739583
9639,-0.040879242,627.5390625
9640,-0.04157348,627.6041667
9641,-0.04224268,627.6692708
9642,-0.04288643,627.734375
9643,-0.04350435,627.7994792
9644,-0.044096064,627.8645833
9645,-0.044661216,627.9296875
9646,-0.045199465,627.9947917
9647,-0.04571049,628.0598958
9648,-0.046193976,628.125
9649,-0.046649642,628.1901042
9650,-0.0470772,628.2552083
9651,-0.047476407,628.3203125
9652,-0.047847018,628.3854167
9653,-0.0481888,628.4505208
9654,-0.048501562,628.515625
9655,-0.048785105,628.5807292
9656,-0.049039263,628.6458333
9657,-0.049263883,628.7109375
9658,-0.049458824,628.7760417
9659,-0.049623977,628.8411458
9660,-0.049759235,628.90625
9661,-0.049864523,628.9713542
9662,-0.049939774,629.0364583
9663,-0.04998494,629.1015625
9664,-0.05,629.1666667
9665,-0.04998494,629.2317708
9666,-0.049939774,629.296875
9667,-0.049864523,629.3619792
9668,-0.049759235,629.4270833
9669,-0.049623977,629.4921875
9670,-0.049458824,629.5572917
9671,-0.049263883,629.6223958
9672,-0.049039267,629.6875
9673,-0.048785105,629.7526042
9674,-0.048501562,629.8177083
9675,-0.0481888,629.8828125
9676,-0.047847018,629.9479167
9677,-0.047476407,630.0130208
9678,-0.0470772,630.078125
9679,-0.046649642,630.1432292
9680,-0.046193976,630.2083333
9681,-0.04571049,630.2734375
9682,-0.045199465,630.3385417
9683,-0.044661216,630.4036458
9684,-0.044096064,630.46875
9685,-0.04350435,630.5338542
9686,-0.04288643,630.5989583
9687,-0.04224268,630.6640625
9688,-0.04157348,630.7291667
9689,-0.040879242,630.7942708
9690,-0.040160377,630.859375
9691,-0.03941732,630.9244792
9692,-0.03865052,630.9895833
9693,-0.037860442,631.0546875
9694,-0.037047558,631.1197917
9695,-0.036212355,631.1848958
9696,-0.035355337,631.25
9697,-0.03447703,631.3151042
9698,-0.03357795,631.3802083
9699,-0.032658644,631.4453125
9700,-0.031719662,631.5104167
9701,-0.030761579,631.5755208
9702,-0.029784966,631.640625
9703,-0.028790409,631.7057292
9704,-0.027778512,631.7708333
9705,-0.026749883,631.8359375
9706,-0.025705138,631.9010417
9707,-0.02464491,631.9661458
9708,-0.023569837,632.03125
9709,-0.022480566,632.0963542
9710,-0.021377753,632.1614583
9711,-0.020262066,632.2265625
9712,-0.019134171,632.2916667
9713,-0.017994752,632.3567708
9714,-0.016844492,632.421875
9715,-0.015684087,632.4869792
9716,-0.014514235,632.5520833
9717,-0.013335638,632.6171875
9718,-0.012149009,632.6822917
9719,-0.010955062,632.7473958
9720,-0.009754516,632.8125
9721,-0.008548094,632.8776042
9722,-0.007336524,632.9427083
9723,-0.006120534,633.0078125
9724,-0.004900857,633.0729167
9725,-0.003678228,633.1380208
9726,-0.002453384,633.203125
9727,-0.001227062,633.2682292
9728,0,633.3333333
9729,0.001227062,633.3984375
9730,0.002453384,633.4635417
9731,0.003678228,633.5286458
9732,0.004900857,633.59375
9733,0.006120534,633.6588542
9734,0.007336523,633.7239583
9735,0.008548094,633.7890625
9736,0.009754516,633.8541667
9737,0.010955062,633.9192708
9738,0.012149009,633.984375
9739,0.013335638,634.0494792
9740,0.014514233,634.1145833
9741,0.015684087,634.1796875
9742,0.016844492,634.2447917
9743,0.017994752,634.3098958
9744,0.019134171,634.375
9745,0.020262066,634.4401042
9746,0.021377753,634.5052083
9747,0.022480566,634.5703125
9748,0.023569837,634.6354167
9749,0.02464491,634.7005208
9750,0.025705138,634.765625
9751,0.026749883,634.8307292
9752,0.027778512,634.8958333
9753,0.028790409,634.9609375
9754,0.029784966,635.0260417
9755,0.030761579,635.0911458
9756,0.031719662,635.15625
9757,0.032658644,635.2213542
9758,0.03357795,635.2864583
9759,0.03447703,635.3515625
9760,0.035355337,635.4166667
9761,0.036212355,635.4817708
9762,0.037047558,635.546875
9763,0.037860442,635.6119792
9764,0.03865052,635.6770833
9765,0.03941732,635.7421875
9766,0.040160377,635.8072917
9767,0.040879242,635.8723958
9768,0.04157348,635.9375
9769,0.04224268,636.0026042
9770,0.04288643,636.0677083
9771,0.04350435,636.1328125
9772,0.044096064,636.1979167
9773,0.044661216,636.2630208
9774,0.045199465,636.328125
9775,0.04571049,636.3932292
9776,0.046193976,636.4583333
9777,0.046649642,636.5234375
9778,0.0470772,636.5885417
9779,0.047476407,636.6536458
9780,0.047847018,636.71875
9781,0.0481888,636.7838542
9782,0.048501562,636.8489583
9783,0.048785105,636.9140625
9784,0.049039263,636.9791667
9785,0.049263883,637.0442708
9786,0.049458824,637.109375
9787,0.049623977,637.1744792
9788,0.049759235,637.2395833
9789,0.049864523,637.3046875
9790,0.049939774,637.3697917
9791,0.04998494,637.4348958
9792,0.05,637.5
9793,0.04998494,637.5651042
9794,0.049939774,637.6302083
9795,0.049864523,637.6953125
9796,0.049759235,637.7604167
9797,0.049623977,637.8255208
9798,0.049458824,637.890625
9799,0.049263883,637.9557292
9800,0.049039267,638.0208333
9801,0.048785105,638.0859375
9802,0.048501562,638.1510417
9803,0.0481888,638.2161458
9804,0.047847018,638.28125
9805,0.047476407,638.3463542
9806,0.0470772,638.4114583
9807,0.046649642,638.4765625
9808,0.046193976,638.5416667
9809,0.04571049,638.6067708
9810,0.045199465,638.671875
9811,0.044661216,638.7369792
9812,0.044096064,638.8020833
9813,0.04350435,638.8671875
9814,0.04288643,638.9322917
9815,0.04224268,638.9973958
9816,0.04157348,639.0625
9817,0.040879242,639.1276042
9818,0.040160377,639.1927083
9819,0.03941732,639.2578125
9820,0.03865052,639.3229167
9821,0.037860442,639.3880208
9822,0.037047558,639.453125
9823,0.036212355,639.5182292
9824,0.035355337,639.5833333
9825,0.03447703,639.6484375
9826,0.03357795,639.7135417
9827,0.032658644,639.7786458
9828,0.031719662,639.84375
9829,0.030761579,639.9088542
9830,0.029784966,639.9739583
9831,0.028790409,640.0390625
9832,0.027778512,640.1041667
9833,0.026749883,640.1692708
9834,0.025705138,640.234375
9835,0.02464491,640.2994792
9836,0.023569837,640.3645833
9837,0.022480566,640.4296875
9838,0.021377753,640.4947917
9839,0.020262066,640.5598958
9840,0.019134171,640.625
9841,0.017994752,640.6901042
9842,0.016844492,640.7552083
9843,0.015684087,640.8203125
9844,0.014514233,640.8854167
9845,0.013335638,640.9505208
9846,0.012149009,641.015625
9847,0.010955062,641.0807292
9848,0.009754516,641.1458333
9849,0.008548094,641.2109375
9850,0.007336524,641.2760417
9851,0.006120534,641.3411458
9852,0.004900857,641.40625
9853,0.003678228,641.4713542
9854,0.002453384,641.5364583
9855,0.001227062,641.6015625
9856,3.66E-11,641.6666667
9857,-0.001227061,641.7317708
9858,-0.002453384,641.796875
9859,-0.003678228,641.8619792
9860,-0.004900857,641.9270833
9861,-0.006120534,641.9921875
9862,-0.007336523,642.0572917
9863,-0.008548094,642.1223958
9864,-0.009754516,642.1875
9865,-0.010955062,642.2526042
9866,-0.012149009,642.3177083
9867,-0.013335638,642.3828125
9868,-0.014514233,642.4479167
9869,-0.015684087,642.5130208
9870,-0.016844492,642.578125
9871,-0.017994752,642.6432292
9872,-0.019134171,642.7083333
9873,-0.020262066,642.7734375
9874,-0.021377753,642.8385417
9875,-0.022480566,642.9036458
9876,-0.023569837,642.96875
9877,-0.02464491,643.0338542
9878,-0.025705138,643.0989583
9879,-0.026749883,643.1640625
9880,-0.027778512,643.2291667
9881,-0.028790409,643.2942708
9882,-0.029784966,643.359375
9883,-0.030761579,643.4244792
9884,-0.031719662,643.4895833
9885,-0.032658644,643.5546875
9886,-0.03357795,643.6197917
9887,-0.03447703,643.6848958
9888,-0.035355337,643.75
9889,-0.036212355,643.8151042
9890,-0.037047558,643.8802083
9891,-0.037860442,643.9453125
9892,-0.03865052,644.0104167
9893,-0.03941732,644.0755208
9894,-0.040160377,644.140625
9895,-0.040879242,644.2057292
9896,-0.04157348,644.2708333
9897,-0.04224268,644.3359375
9898,-0.04288643,644.4010417
9899,-0.04350435,644.4661458
9900,-0.044096064,644.53125
9901,-0.044661216,644.5963542
9902,-0.045199465,644.6614583
9903,-0.04571049,644.7265625
9904,-0.046193976,644.7916667
9905,-0.046649642,644.8567708
9906,-0.0470772,644.921875
9907,-0.047476407,644.9869792
9908,-0.047847018,645.0520833
9909,-0.0481888,645.1171875
9910,-0.048501562,645.1822917
9911,-0.048785105,645.2473958
9912,-0.049039263,645.3125
9913,-0.049263883,645.3776042
9914,-0.049458824,645.4427083
9915,-0.049623977,645.5078125
9916,-0.049759235,645.5729167
9917,-0.049864523,645.6380208
9918,-0.049939774,645.703125
9919,-0.04998494,645.7682292
9920,-0.05,645.8333333
9921,-0.04998494,645.8984375
9922,-0.049939774,645.9635417
9923,-0.049864523,646.0286458
9924,-0.049759235,646.09375
9925,-0.049623977,646.1588542
9926,-0.049458824,646.2239583
9927,-0.049263883,646.2890625
9928,-0.049039267,646.3541667
9929,-0.048785105,646.4192708
9930,-0.048501562,646.484375
9931,-0.0481888,646.5494792
9932,-0.047847018,646.6145833
9933,-0.047476407,646.6796875
9934,-0.0470772,646.7447917
9935,-0.046649642,646.8098958
9936,-0.046193976,646.875
9937,-0.04571049,646.9401042
9938,-0.045199465,647.0052083
9939,-0.044661216,647.0703125
9940,-0.044096064,647.1354167
9941,-0.04350435,647.2005208
9942,-0.04288643,647.265625
9943,-0.04224268,647.3307292
9944,-0.04157348,647.3958333
9945,-0.040879242,647.4609375
9946,-0.040160377,647.5260417
9947,-0.03941732,647.5911458
9948,-0.03865052,647.65625
9949,-0.037860442,647.7213542
9950,-0.037047558,647.7864583
9951,-0.036212355,647.8515625
9952,-0.035355337,647.9166667
9953,-0.03447703,647.9817708
9954,-0.03357795,648.046875
9955,-0.032658644,648.1119792
9956,-0.031719662,648.1770833
9957,-0.030761579,648.2421875
9958,-0.029784966,648.3072917
9959,-0.028790409,648.3723958
9960,-0.027778512,648.4375
9961,-0.026749883,648.5026042
9962,-0.025705138,648.5677083
9963,-0.02464491,648.6328125
9964,-0.023569837,648.6979167
9965,-0.022480566,648.7630208
9966,-0.021377753,648.828125
9967,-0.020262066,648.8932292
9968,-0.019134171,648.9583333
9969,-0.017994752,649.0234375
9970,-0.016844492,649.0885417
9971,-0.015684087,649.1536458
9972,-0.014514235,649.21875
9973,-0.013335638,649.2838542
9974,-0.012149009,649.3489583
9975,-0.010955062,649.4140625
9976,-0.009754516,649.4791667
9977,-0.008548094,649.5442708
9978,-0.007336524,649.609375
9979,-0.006120534,649.6744792
9980,-0.004900857,649.7395833
9981,-0.003678228,649.8046875
9982,-0.002453384,649.8697917
9983,-0.001227062,649.9348958
9984,0,650
9985,0.001227062,650.0651042
9986,0.002453384,650.1302083
9987,0.003678228,650.1953125
9988,0.004900857,650.2604167
9989,0.006120534,650.3255208
9990,0.007336523,650.390625
9991,0.008548094,650.4557292
9992,0.009754516,650.5208333
9993,0.010955062,650.5859375
9994,0.012149009,650.6510417
9995,0.013335638,650.7161458
9996,0.014514233,650.78125
9997,0.015684087,650.8463542
9998,0.016844492,650.9114583
9999,0.017994752,650.9765625
10000,0.019134171,651.0416667
10001,0.020262066,651.1067708
10002,0.021377753,651.171875
10003,0.022480566,651.2369792
10004,0.023569837,651.3020833
10005,0.02464491,651.3671875
10006,0.025705138,651.4322917
10007,0.026749883,651.4973958
10008,0.027778512,651.5625
10009,0.028790409,651.6276042
10010,0.029784966,651.6927083
10011,0.030761579,651.7578125
10012,0.031719662,651.8229167
10013,0.032658644,651.8880208
10014,0.03357795,651.953125
10015,0.03447703,652.0182292
10016,0.035355337,652.0833333
10017,0.036212355,652.1484375
10018,0.037047558,652.2135417
10019,0.037860442,652.2786458
10020,0.03865052,652.34375
10021,0.03941732,652.4088542
10022,0.040160377,652.4739583
10023,0.040879242,652.5390625
10024,0.04157348,652.6041667
10025,0.04224268,652.6692708
10026,0.04288643,652.734375
10027,0.04350435,652.7994792
10028,0.044096064,652.8645833
10029,0.044661216,652.9296875
10030,0.045199465,652.9947917
10031,0.04571049,653.0598958
10032,0.046193976,653.125
10033,0.046649642,653.1901042
10034,0.0470772,653.2552083
10035,0.047476407,653.3203125
10036,0.047847018,653.3854167
10037,0.0481888,653.4505208
10038,0.048501562,653.515625
10039,0.048785105,653.5807292
10040,0.049039263,653.6458333
10041,0.049263883,653.7109375
10042,0.049458824,653.7760417
10043,0.049623977,653.8411458
10044,0.049759235,653.90625
10045,0.049864523,653.9713542
10046,0.049939774,654.0364583
10047,0.04998494,654.1015625
10048,0.05,654.1666667
10049,0.04998494,654.2317708
10050,0.049939774,654.296875
10051,0.049864523,654.3619792
10052,0.049759235,654.4270833
10053,0.049623977,654.4921875
10054,0.049458824,654.5572917
10055,0.049263883,654.6223958
10056,0.049039267,654.6875
10057,0.048785105,654.7526042
10058,0.048501562,654.8177083
10059,0.0481888,654.8828125
10060,0.047847018,654.9479167
10061,0.047476407,655.0130208
10062,0.0470772,655.078125
10063,0.046649642,655.1432292
10064,0.046193976,655.2083333
10065,0.04571049,655.2734375
10066,0.045199465,655.3385417
10067,0.044661216,655.4036458
10068,0.044096064,655.46875
10069,0.04350435,655.5338542
10070,0.04288643,655.5989583
10071,0.04224268,655.6640625
10072,0.04157348,655.7291667
10073,0.040879242,655.7942708
10074,0.040160377,655.859375
10075,0.03941732,655.9244792
10076,0.03865052,655.9895833
10077,0.037860442,656.0546875
10078,0.037047558,656.1197917
10079,0.036212355,656.1848958
10080,0.035355337,656.25
10081,0.03447703,656.3151042
10082,0.03357795,656.3802083
10083,0.032658644,656.4453125
10084,0.031719662,656.5104167
10085,0.030761579,656.5755208
10086,0.029784966,656.640625
10087,0.028790409,656.7057292
10088,0.027778512,656.7708333
10089,0.026749883,656.8359375
10090,0.025705138,656.9010417
10091,0.02464491,656.9661458
10092,0.023569837,657.03125
10093,0.022480566,657.0963542
10094,0.021377753,657.1614583
10095,0.020262066,657.2265625
10096,0.019134171,657.2916667
10097,0.017994752,657.3567708
10098,0.016844492,657.421875
10099,0.015684087,657.4869792
10100,0.014514233,657.5520833
10101,0.013335638,657.6171875
10102,0.012149009,657.6822917
10103,0.010955062,657.7473958
10104,0.009754516,657.8125
10105,0.008548094,657.8776042
10106,0.007336524,657.9427083
10107,0.006120534,658.0078125
10108,0.004900857,658.0729167
10109,0.003678228,658.1380208
10110,0.002453384,658.203125
10111,0.001227062,658.2682292
10112,3.66E-11,658.3333333
10113,-0.001227061,658.3984375
10114,-0.002453384,658.4635417
10115,-0.003678228,658.5286458
10116,-0.004900857,658.59375
10117,-0.006120534,658.6588542
10118,-0.007336523,658.7239583
10119,-0.008548094,658.7890625
10120,-0.009754516,658.8541667
10121,-0.010955062,658.9192708
10122,-0.012149009,658.984375
10123,-0.013335638,659.0494792
10124,-0.014514233,659.1145833
10125,-0.015684087,659.1796875
10126,-0.016844492,659.2447917
10127,-0.017994752,659.3098958
10128,-0.019134171,659.375
10129,-0.020262066,659.4401042
10130,-0.021377753,659.5052083
10131,-0.022480566,659.5703125
10132,-0.023569837,659.6354167
10133,-0.02464491,659.7005208
10134,-0.025705138,659.765625
10135,-0.026749883,659.8307292
10136,-0.027778512,659.8958333
10137,-0.028790409,659.9609375
10138,-0.029784966,660.0260417
10139,-0.030761579,660.0911458
10140,-0.031719662,660.15625
10141,-0.032658644,660.2213542
10142,-0.03357795,660.2864583
10143,-0.03447703,660.3515625
10144,-0.035355337,660.4166667
10145,-0.036212355,660.4817708
10146,-0.037047558,660.546875
10147,-0.037860442,660.6119792
10148,-0.03865052,660.6770833
10149,-0.03941732,660.7421875
10150,-0.040160377,660.8072917
10151,-0.040879242,660.8723958
10152,-0.04157348,660.9375
10153,-0.04224268,661.0026042
10154,-0.04288643,661.0677083
10155,-0.04350435,661.1328125
10156,-0.044096064,661.1979167
10157,-0.044661216,661.2630208
10158,-0.045199465,661.328125
10159,-0.04571049,661.3932292
10160,-0.046193976,661.4583333
10161,-0.046649642,661.5234375
10162,-0.0470772,661.5885417
10163,-0.047476407,661.6536458
10164,-0.047847018,661.71875
10165,-0.0481888,661.7838542
10166,-0.048501562,661.8489583
10167,-0.048785105,661.9140625
10168,-0.049039263,661.9791667
10169,-0.049263883,662.0442708
10170,-0.049458824,662.109375
10171,-0.049623977,662.1744792
10172,-0.049759235,662.2395833
10173,-0.049864523,662.3046875
10174,-0.049939774,662.3697917
10175,-0.04998494,662.4348958
10176,-0.05,662.5
10177,-0.04998494,662.5651042
10178,-0.049939774,662.6302083
10179,-0.049864523,662.6953125
10180,-0.049759235,662.7604167
10181,-0.049623977,662.8255208
10182,-0.049458824,662.890625
10183,-0.049263883,662.9557292
10184,-0.049039267,663.0208333
10185,-0.048785105,663.0859375
