index,event_id,start_time,asset_name,manual_event_type,input_event_csv_filename,vab_flickers,vab_harmonics,vab_interruptions,vab_interruptions_harmonics,vab_osc_transients,vab_sags,vab_sags_harmonics,vab_spikes,vab_swells,vab_swells_harmonics,vbc_flickers,vbc_harmonics,vbc_interruptions,vbc_interruptions_harmonics,vbc_osc_transients,vbc_sags,vbc_sags_harmonics,vbc_spikes,vbc_swells,vbc_swells_harmonics,vca_flickers,vca_harmonics,vca_interruptions,vca_interruptions_harmonics,vca_osc_transients,vca_sags,vca_sags_harmonics,vca_spikes,vca_swells,vca_swells_harmonics,ia_flickers,ia_harmonics,ia_interruptions,ia_interruptions_harmonics,ia_osc_transients,ia_sags,ia_sags_harmonics,ia_spikes,ia_swells,ia_swells_harmonics,ib_flickers,ib_harmonics,ib_interruptions,ib_interruptions_harmonics,ib_osc_transients,ib_sags,ib_sags_harmonics,ib_spikes,ib_swells,ib_swells_harmonics,ic_flickers,ic_harmonics,ic_interruptions,ic_interruptions_harmonics,ic_osc_transients,ic_sags,ic_sags_harmonics,ic_spikes,ic_swells,ic_swells_harmonics
271,event_0271,2022_06_28,test_271,test_label,input_event_sample0271,1.12E-11,8.60E-15,0.006233854,1.69E-08,0.001026806,0.99271834,2.08E-05,2.24E-07,1.17E-09,5.30E-13,1.12E-11,8.60E-15,0.006233854,1.69E-08,0.001026806,0.99271834,2.08E-05,2.24E-07,1.17E-09,5.30E-13,1.12E-11,8.60E-15,0.006233854,1.69E-08,0.001026806,0.99271834,2.08E-05,2.24E-07,1.17E-09,5.30E-13,1.12E-11,8.60E-15,0.006233854,1.69E-08,0.001026806,0.99271834,2.08E-05,2.24E-07,1.17E-09,5.30E-13,1.12E-11,8.60E-15,0.006233854,1.69E-08,0.001026806,0.99271834,2.08E-05,2.24E-07,1.17E-09,5.30E-13,1.12E-11,8.60E-15,0.006233854,1.69E-08,0.001026806,0.99271834,2.08E-05,2.24E-07,1.17E-09,5.30E-13
272,event_0272,2022_06_28,test_272,test_label,input_event_sample0272,8.11E-15,0.99724764,9.06E-15,0.002750997,6.41E-08,1.68E-13,8.57E-07,2.02E-13,2.83E-14,3.53E-07,8.11E-15,0.99724764,9.06E-15,0.002750997,6.41E-08,1.68E-13,8.57E-07,2.02E-13,2.83E-14,3.53E-07,8.11E-15,0.99724764,9.06E-15,0.002750997,6.41E-08,1.68E-13,8.57E-07,2.02E-13,2.83E-14,3.53E-07,8.11E-15,0.99724764,9.06E-15,0.002750997,6.41E-08,1.68E-13,8.57E-07,2.02E-13,2.83E-14,3.53E-07,8.11E-15,0.99724764,9.06E-15,0.002750997,6.41E-08,1.68E-13,8.57E-07,2.02E-13,2.83E-14,3.53E-07,8.11E-15,0.99724764,9.06E-15,0.002750997,6.41E-08,1.68E-13,8.57E-07,2.02E-13,2.83E-14,3.53E-07
273,event_0273,2022_06_28,test_273,test_label,input_event_sample0273,0,0,0,0,1,0,0,0,2.77E-30,3.43E-33,0,0,0,0,1,0,0,0,2.77E-30,3.43E-33,0,0,0,0,1,0,0,0,2.77E-30,3.43E-33,0,0,0,0,1,0,0,0,2.77E-30,3.43E-33,0,0,0,0,1,0,0,0,2.77E-30,3.43E-33,0,0,0,0,1,0,0,0,2.77E-30,3.43E-33
274,event_0274,2022_06_28,test_274,test_label,input_event_sample0274,8.82E-14,1.48E-07,2.00E-10,0.9998771,2.21E-08,3.95E-13,0.000122719,1.34E-15,1.75E-16,4.93E-08,8.82E-14,1.48E-07,2.00E-10,0.9998771,2.21E-08,3.95E-13,0.000122719,1.34E-15,1.75E-16,4.93E-08,8.82E-14,1.48E-07,2.00E-10,0.9998771,2.21E-08,3.95E-13,0.000122719,1.34E-15,1.75E-16,4.93E-08,8.82E-14,1.48E-07,2.00E-10,0.9998771,2.21E-08,3.95E-13,0.000122719,1.34E-15,1.75E-16,4.93E-08,8.82E-14,1.48E-07,2.00E-10,0.9998771,2.21E-08,3.95E-13,0.000122719,1.34E-15,1.75E-16,4.93E-08,8.82E-14,1.48E-07,2.00E-10,0.9998771,2.21E-08,3.95E-13,0.000122719,1.34E-15,1.75E-16,4.93E-08
275,event_0275,2022_06_28,test_275,test_label,input_event_sample0275,7.31E-16,6.11E-19,1.15E-06,3.43E-11,1.28E-05,0.9999838,2.26E-06,1.75E-11,3.07E-14,2.14E-17,7.31E-16,6.11E-19,1.15E-06,3.43E-11,1.28E-05,0.9999838,2.26E-06,1.75E-11,3.07E-14,2.14E-17,7.31E-16,6.11E-19,1.15E-06,3.43E-11,1.28E-05,0.9999838,2.26E-06,1.75E-11,3.07E-14,2.14E-17,7.31E-16,6.11E-19,1.15E-06,3.43E-11,1.28E-05,0.9999838,2.26E-06,1.75E-11,3.07E-14,2.14E-17,7.31E-16,6.11E-19,1.15E-06,3.43E-11,1.28E-05,0.9999838,2.26E-06,1.75E-11,3.07E-14,2.14E-17,7.31E-16,6.11E-19,1.15E-06,3.43E-11,1.28E-05,0.9999838,2.26E-06,1.75E-11,3.07E-14,2.14E-17
276,event_0276,2022_06_28,test_276,test_label,input_event_sample0276,2.20E-14,1.55E-15,1.58E-12,1.52E-14,2.20E-08,1.74E-15,5.66E-14,2.54E-11,0.9999999,6.49E-08,2.20E-14,1.55E-15,1.58E-12,1.52E-14,2.20E-08,1.74E-15,5.66E-14,2.54E-11,0.9999999,6.49E-08,2.20E-14,1.55E-15,1.58E-12,1.52E-14,2.20E-08,1.74E-15,5.66E-14,2.54E-11,0.9999999,6.49E-08,2.20E-14,1.55E-15,1.58E-12,1.52E-14,2.20E-08,1.74E-15,5.66E-14,2.54E-11,0.9999999,6.49E-08,2.20E-14,1.55E-15,1.58E-12,1.52E-14,2.20E-08,1.74E-15,5.66E-14,2.54E-11,0.9999999,6.49E-08,2.20E-14,1.55E-15,1.58E-12,1.52E-14,2.20E-08,1.74E-15,5.66E-14,2.54E-11,0.9999999,6.49E-08
277,event_0277,2022_06_28,test_277,test_label,input_event_sample0277,2.86E-05,3.68E-11,1.62E-08,2.80E-10,0.99991477,4.91E-05,6.06E-10,1.04E-07,6.28E-06,1.16E-06,2.86E-05,3.68E-11,1.62E-08,2.80E-10,0.99991477,4.91E-05,6.06E-10,1.04E-07,6.28E-06,1.16E-06,2.86E-05,3.68E-11,1.62E-08,2.80E-10,0.99991477,4.91E-05,6.06E-10,1.04E-07,6.28E-06,1.16E-06,2.86E-05,3.68E-11,1.62E-08,2.80E-10,0.99991477,4.91E-05,6.06E-10,1.04E-07,6.28E-06,1.16E-06,2.86E-05,3.68E-11,1.62E-08,2.80E-10,0.99991477,4.91E-05,6.06E-10,1.04E-07,6.28E-06,1.16E-06,2.86E-05,3.68E-11,1.62E-08,2.80E-10,0.99991477,4.91E-05,6.06E-10,1.04E-07,6.28E-06,1.16E-06
278,event_0278,2022_06_28,test_278,test_label,input_event_sample0278,2.07E-14,1.48E-06,2.08E-13,1.07E-06,9.86E-07,1.93E-10,0.9999964,1.72E-08,1.78E-13,7.04E-08,2.07E-14,1.48E-06,2.08E-13,1.07E-06,9.86E-07,1.93E-10,0.9999964,1.72E-08,1.78E-13,7.04E-08,2.07E-14,1.48E-06,2.08E-13,1.07E-06,9.86E-07,1.93E-10,0.9999964,1.72E-08,1.78E-13,7.04E-08,2.07E-14,1.48E-06,2.08E-13,1.07E-06,9.86E-07,1.93E-10,0.9999964,1.72E-08,1.78E-13,7.04E-08,2.07E-14,1.48E-06,2.08E-13,1.07E-06,9.86E-07,1.93E-10,0.9999964,1.72E-08,1.78E-13,7.04E-08,2.07E-14,1.48E-06,2.08E-13,1.07E-06,9.86E-07,1.93E-10,0.9999964,1.72E-08,1.78E-13,7.04E-08
279,event_0279,2022_06_28,test_279,test_label,input_event_sample0279,0,0,0,0,1,0,1.62E-23,0,5.71E-23,6.46E-26,0,0,0,0,1,0,1.62E-23,0,5.71E-23,6.46E-26,0,0,0,0,1,0,1.62E-23,0,5.71E-23,6.46E-26,0,0,0,0,1,0,1.62E-23,0,5.71E-23,6.46E-26,0,0,0,0,1,0,1.62E-23,0,5.71E-23,6.46E-26,0,0,0,0,1,0,1.62E-23,0,5.71E-23,6.46E-26
280,event_0280,2022_06_28,test_280,test_label,input_event_sample0280,4.60E-11,2.05E-11,4.99E-06,4.26E-09,0.000402373,1.16E-11,1.18E-08,0.00031674,0.9992755,3.00E-07,4.60E-11,2.05E-11,4.99E-06,4.26E-09,0.000402373,1.16E-11,1.18E-08,0.00031674,0.9992755,3.00E-07,4.60E-11,2.05E-11,4.99E-06,4.26E-09,0.000402373,1.16E-11,1.18E-08,0.00031674,0.9992755,3.00E-07,4.60E-11,2.05E-11,4.99E-06,4.26E-09,0.000402373,1.16E-11,1.18E-08,0.00031674,0.9992755,3.00E-07,4.60E-11,2.05E-11,4.99E-06,4.26E-09,0.000402373,1.16E-11,1.18E-08,0.00031674,0.9992755,3.00E-07,4.60E-11,2.05E-11,4.99E-06,4.26E-09,0.000402373,1.16E-11,1.18E-08,0.00031674,0.9992755,3.00E-07
281,event_0281,2022_06_28,test_281,test_label,input_event_sample0281,4.93E-16,3.41E-18,3.89E-06,1.20E-10,1.57E-05,0.99998,3.03E-07,1.00E-11,2.05E-14,1.41E-17,4.93E-16,3.41E-18,3.89E-06,1.20E-10,1.57E-05,0.99998,3.03E-07,1.00E-11,2.05E-14,1.41E-17,4.93E-16,3.41E-18,3.89E-06,1.20E-10,1.57E-05,0.99998,3.03E-07,1.00E-11,2.05E-14,1.41E-17,4.93E-16,3.41E-18,3.89E-06,1.20E-10,1.57E-05,0.99998,3.03E-07,1.00E-11,2.05E-14,1.41E-17,4.93E-16,3.41E-18,3.89E-06,1.20E-10,1.57E-05,0.99998,3.03E-07,1.00E-11,2.05E-14,1.41E-17,4.93E-16,3.41E-18,3.89E-06,1.20E-10,1.57E-05,0.99998,3.03E-07,1.00E-11,2.05E-14,1.41E-17
282,event_0282,2022_06_28,test_282,test_label,input_event_sample0282,3.46E-13,0.9999362,1.31E-14,5.01E-05,3.07E-09,5.07E-12,1.18E-05,1.45E-13,8.51E-16,1.92E-06,3.46E-13,0.9999362,1.31E-14,5.01E-05,3.07E-09,5.07E-12,1.18E-05,1.45E-13,8.51E-16,1.92E-06,3.46E-13,0.9999362,1.31E-14,5.01E-05,3.07E-09,5.07E-12,1.18E-05,1.45E-13,8.51E-16,1.92E-06,3.46E-13,0.9999362,1.31E-14,5.01E-05,3.07E-09,5.07E-12,1.18E-05,1.45E-13,8.51E-16,1.92E-06,3.46E-13,0.9999362,1.31E-14,5.01E-05,3.07E-09,5.07E-12,1.18E-05,1.45E-13,8.51E-16,1.92E-06,3.46E-13,0.9999362,1.31E-14,5.01E-05,3.07E-09,5.07E-12,1.18E-05,1.45E-13,8.51E-16,1.92E-06
283,event_0283,2022_06_28,test_283,test_label,input_event_sample0283,1.82E-07,0.9990233,1.94E-07,0.000227342,6.25E-05,1.85E-07,0.000539987,2.83E-05,7.12E-07,0.000117191,1.82E-07,0.9990233,1.94E-07,0.000227342,6.25E-05,1.85E-07,0.000539987,2.83E-05,7.12E-07,0.000117191,1.82E-07,0.9990233,1.94E-07,0.000227342,6.25E-05,1.85E-07,0.000539987,2.83E-05,7.12E-07,0.000117191,1.82E-07,0.9990233,1.94E-07,0.000227342,6.25E-05,1.85E-07,0.000539987,2.83E-05,7.12E-07,0.000117191,1.82E-07,0.9990233,1.94E-07,0.000227342,6.25E-05,1.85E-07,0.000539987,2.83E-05,7.12E-07,0.000117191,1.82E-07,0.9990233,1.94E-07,0.000227342,6.25E-05,1.85E-07,0.000539987,2.83E-05,7.12E-07,0.000117191
284,event_0284,2022_06_28,test_284,test_label,input_event_sample0284,1.07E-18,8.54E-14,9.80E-16,2.95E-11,9.93E-08,5.14E-13,0.9999999,1.96E-20,1.35E-17,4.93E-14,1.07E-18,8.54E-14,9.80E-16,2.95E-11,9.93E-08,5.14E-13,0.9999999,1.96E-20,1.35E-17,4.93E-14,1.07E-18,8.54E-14,9.80E-16,2.95E-11,9.93E-08,5.14E-13,0.9999999,1.96E-20,1.35E-17,4.93E-14,1.07E-18,8.54E-14,9.80E-16,2.95E-11,9.93E-08,5.14E-13,0.9999999,1.96E-20,1.35E-17,4.93E-14,1.07E-18,8.54E-14,9.80E-16,2.95E-11,9.93E-08,5.14E-13,0.9999999,1.96E-20,1.35E-17,4.93E-14,1.07E-18,8.54E-14,9.80E-16,2.95E-11,9.93E-08,5.14E-13,0.9999999,1.96E-20,1.35E-17,4.93E-14
285,event_0285,2022_06_28,test_285,test_label,input_event_sample0285,0,0,0,0,1,0,1.85E-37,0,1.84E-24,1.88E-31,0,0,0,0,1,0,1.85E-37,0,1.84E-24,1.88E-31,0,0,0,0,1,0,1.85E-37,0,1.84E-24,1.88E-31,0,0,0,0,1,0,1.85E-37,0,1.84E-24,1.88E-31,0,0,0,0,1,0,1.85E-37,0,1.84E-24,1.88E-31,0,0,0,0,1,0,1.85E-37,0,1.84E-24,1.88E-31
286,event_0286,2022_06_28,test_286,test_label,input_event_sample0286,1.68E-14,3.21E-06,7.11E-11,0.99999595,1.28E-08,2.62E-12,8.10E-07,1.62E-16,6.50E-15,4.99E-08,1.68E-14,3.21E-06,7.11E-11,0.99999595,1.28E-08,2.62E-12,8.10E-07,1.62E-16,6.50E-15,4.99E-08,1.68E-14,3.21E-06,7.11E-11,0.99999595,1.28E-08,2.62E-12,8.10E-07,1.62E-16,6.50E-15,4.99E-08,1.68E-14,3.21E-06,7.11E-11,0.99999595,1.28E-08,2.62E-12,8.10E-07,1.62E-16,6.50E-15,4.99E-08,1.68E-14,3.21E-06,7.11E-11,0.99999595,1.28E-08,2.62E-12,8.10E-07,1.62E-16,6.50E-15,4.99E-08,1.68E-14,3.21E-06,7.11E-11,0.99999595,1.28E-08,2.62E-12,8.10E-07,1.62E-16,6.50E-15,4.99E-08
287,event_0287,2022_06_28,test_287,test_label,input_event_sample0287,2.00E-12,6.16E-10,3.61E-07,1.75E-09,3.00E-06,6.73E-10,3.77E-11,0.9999962,4.22E-07,5.67E-08,2.00E-12,6.16E-10,3.61E-07,1.75E-09,3.00E-06,6.73E-10,3.77E-11,0.9999962,4.22E-07,5.67E-08,2.00E-12,6.16E-10,3.61E-07,1.75E-09,3.00E-06,6.73E-10,3.77E-11,0.9999962,4.22E-07,5.67E-08,2.00E-12,6.16E-10,3.61E-07,1.75E-09,3.00E-06,6.73E-10,3.77E-11,0.9999962,4.22E-07,5.67E-08,2.00E-12,6.16E-10,3.61E-07,1.75E-09,3.00E-06,6.73E-10,3.77E-11,0.9999962,4.22E-07,5.67E-08,2.00E-12,6.16E-10,3.61E-07,1.75E-09,3.00E-06,6.73E-10,3.77E-11,0.9999962,4.22E-07,5.67E-08
288,event_0288,2022_06_28,test_288,test_label,input_event_sample0288,1.29E-08,4.78E-06,3.44E-06,0.99905723,2.58E-07,1.35E-08,0.000928251,5.01E-09,4.98E-09,6.13E-06,1.29E-08,4.78E-06,3.44E-06,0.99905723,2.58E-07,1.35E-08,0.000928251,5.01E-09,4.98E-09,6.13E-06,1.29E-08,4.78E-06,3.44E-06,0.99905723,2.58E-07,1.35E-08,0.000928251,5.01E-09,4.98E-09,6.13E-06,1.29E-08,4.78E-06,3.44E-06,0.99905723,2.58E-07,1.35E-08,0.000928251,5.01E-09,4.98E-09,6.13E-06,1.29E-08,4.78E-06,3.44E-06,0.99905723,2.58E-07,1.35E-08,0.000928251,5.01E-09,4.98E-09,6.13E-06,1.29E-08,4.78E-06,3.44E-06,0.99905723,2.58E-07,1.35E-08,0.000928251,5.01E-09,4.98E-09,6.13E-06
289,event_0289,2022_06_28,test_289,test_label,input_event_sample0289,0.9999987,4.78E-19,2.28E-13,1.12E-14,1.16E-06,1.72E-11,8.83E-11,1.46E-15,6.91E-08,7.31E-13,0.9999987,4.78E-19,2.28E-13,1.12E-14,1.16E-06,1.72E-11,8.83E-11,1.46E-15,6.91E-08,7.31E-13,0.9999987,4.78E-19,2.28E-13,1.12E-14,1.16E-06,1.72E-11,8.83E-11,1.46E-15,6.91E-08,7.31E-13,0.9999987,4.78E-19,2.28E-13,1.12E-14,1.16E-06,1.72E-11,8.83E-11,1.46E-15,6.91E-08,7.31E-13,0.9999987,4.78E-19,2.28E-13,1.12E-14,1.16E-06,1.72E-11,8.83E-11,1.46E-15,6.91E-08,7.31E-13,0.9999987,4.78E-19,2.28E-13,1.12E-14,1.16E-06,1.72E-11,8.83E-11,1.46E-15,6.91E-08,7.31E-13
290,event_0290,2022_06_28,test_290,test_label,input_event_sample0290,0.9999964,4.97E-20,2.74E-13,1.91E-13,3.34E-06,2.19E-12,2.30E-08,3.95E-16,2.46E-07,3.87E-13,0.9999964,4.97E-20,2.74E-13,1.91E-13,3.34E-06,2.19E-12,2.30E-08,3.95E-16,2.46E-07,3.87E-13,0.9999964,4.97E-20,2.74E-13,1.91E-13,3.34E-06,2.19E-12,2.30E-08,3.95E-16,2.46E-07,3.87E-13,0.9999964,4.97E-20,2.74E-13,1.91E-13,3.34E-06,2.19E-12,2.30E-08,3.95E-16,2.46E-07,3.87E-13,0.9999964,4.97E-20,2.74E-13,1.91E-13,3.34E-06,2.19E-12,2.30E-08,3.95E-16,2.46E-07,3.87E-13,0.9999964,4.97E-20,2.74E-13,1.91E-13,3.34E-06,2.19E-12,2.30E-08,3.95E-16,2.46E-07,3.87E-13
291,event_0291,2022_06_28,test_291,test_label,input_event_sample0291,8.33E-11,5.94E-06,2.67E-07,0.99999046,4.61E-08,1.56E-12,4.66E-08,6.22E-10,4.65E-11,3.27E-06,8.33E-11,5.94E-06,2.67E-07,0.99999046,4.61E-08,1.56E-12,4.66E-08,6.22E-10,4.65E-11,3.27E-06,8.33E-11,5.94E-06,2.67E-07,0.99999046,4.61E-08,1.56E-12,4.66E-08,6.22E-10,4.65E-11,3.27E-06,8.33E-11,5.94E-06,2.67E-07,0.99999046,4.61E-08,1.56E-12,4.66E-08,6.22E-10,4.65E-11,3.27E-06,8.33E-11,5.94E-06,2.67E-07,0.99999046,4.61E-08,1.56E-12,4.66E-08,6.22E-10,4.65E-11,3.27E-06,8.33E-11,5.94E-06,2.67E-07,0.99999046,4.61E-08,1.56E-12,4.66E-08,6.22E-10,4.65E-11,3.27E-06
292,event_0292,2022_06_28,test_292,test_label,input_event_sample0292,6.36E-15,6.39E-07,1.66E-12,0.9999994,4.66E-09,4.28E-14,5.21E-08,7.77E-15,4.33E-14,4.37E-08,6.36E-15,6.39E-07,1.66E-12,0.9999994,4.66E-09,4.28E-14,5.21E-08,7.77E-15,4.33E-14,4.37E-08,6.36E-15,6.39E-07,1.66E-12,0.9999994,4.66E-09,4.28E-14,5.21E-08,7.77E-15,4.33E-14,4.37E-08,6.36E-15,6.39E-07,1.66E-12,0.9999994,4.66E-09,4.28E-14,5.21E-08,7.77E-15,4.33E-14,4.37E-08,6.36E-15,6.39E-07,1.66E-12,0.9999994,4.66E-09,4.28E-14,5.21E-08,7.77E-15,4.33E-14,4.37E-08,6.36E-15,6.39E-07,1.66E-12,0.9999994,4.66E-09,4.28E-14,5.21E-08,7.77E-15,4.33E-14,4.37E-08
293,event_0293,2022_06_28,test_293,test_label,input_event_sample0293,4.20E-09,0.99992204,6.82E-10,4.01E-05,3.41E-08,6.14E-10,1.80E-05,1.12E-07,1.66E-10,1.97E-05,4.20E-09,0.99992204,6.82E-10,4.01E-05,3.41E-08,6.14E-10,1.80E-05,1.12E-07,1.66E-10,1.97E-05,4.20E-09,0.99992204,6.82E-10,4.01E-05,3.41E-08,6.14E-10,1.80E-05,1.12E-07,1.66E-10,1.97E-05,4.20E-09,0.99992204,6.82E-10,4.01E-05,3.41E-08,6.14E-10,1.80E-05,1.12E-07,1.66E-10,1.97E-05,4.20E-09,0.99992204,6.82E-10,4.01E-05,3.41E-08,6.14E-10,1.80E-05,1.12E-07,1.66E-10,1.97E-05,4.20E-09,0.99992204,6.82E-10,4.01E-05,3.41E-08,6.14E-10,1.80E-05,1.12E-07,1.66E-10,1.97E-05
294,event_0294,2022_06_28,test_294,test_label,input_event_sample0294,5.33E-07,3.11E-09,0.000888261,1.20E-07,0.014929579,0.98418117,2.39E-07,5.89E-08,1.31E-09,2.67E-09,5.33E-07,3.11E-09,0.000888261,1.20E-07,0.014929579,0.98418117,2.39E-07,5.89E-08,1.31E-09,2.67E-09,5.33E-07,3.11E-09,0.000888261,1.20E-07,0.014929579,0.98418117,2.39E-07,5.89E-08,1.31E-09,2.67E-09,5.33E-07,3.11E-09,0.000888261,1.20E-07,0.014929579,0.98418117,2.39E-07,5.89E-08,1.31E-09,2.67E-09,5.33E-07,3.11E-09,0.000888261,1.20E-07,0.014929579,0.98418117,2.39E-07,5.89E-08,1.31E-09,2.67E-09,5.33E-07,3.11E-09,0.000888261,1.20E-07,0.014929579,0.98418117,2.39E-07,5.89E-08,1.31E-09,2.67E-09
295,event_0295,2022_06_28,test_295,test_label,input_event_sample0295,1.98E-18,1.96E-13,3.74E-21,2.42E-09,3.20E-12,1.60E-29,4.80E-16,5.97E-13,9.81E-10,1,1.98E-18,1.96E-13,3.74E-21,2.42E-09,3.20E-12,1.60E-29,4.80E-16,5.97E-13,9.81E-10,1,1.98E-18,1.96E-13,3.74E-21,2.42E-09,3.20E-12,1.60E-29,4.80E-16,5.97E-13,9.81E-10,1,1.98E-18,1.96E-13,3.74E-21,2.42E-09,3.20E-12,1.60E-29,4.80E-16,5.97E-13,9.81E-10,1,1.98E-18,1.96E-13,3.74E-21,2.42E-09,3.20E-12,1.60E-29,4.80E-16,5.97E-13,9.81E-10,1,1.98E-18,1.96E-13,3.74E-21,2.42E-09,3.20E-12,1.60E-29,4.80E-16,5.97E-13,9.81E-10,1
296,event_0296,2022_06_28,test_296,test_label,input_event_sample0296,1.69E-16,1.46E-09,4.22E-16,1.60E-07,7.32E-08,1.40E-21,3.03E-12,4.28E-14,1.80E-13,0.99999976,1.69E-16,1.46E-09,4.22E-16,1.60E-07,7.32E-08,1.40E-21,3.03E-12,4.28E-14,1.80E-13,0.99999976,1.69E-16,1.46E-09,4.22E-16,1.60E-07,7.32E-08,1.40E-21,3.03E-12,4.28E-14,1.80E-13,0.99999976,1.69E-16,1.46E-09,4.22E-16,1.60E-07,7.32E-08,1.40E-21,3.03E-12,4.28E-14,1.80E-13,0.99999976,1.69E-16,1.46E-09,4.22E-16,1.60E-07,7.32E-08,1.40E-21,3.03E-12,4.28E-14,1.80E-13,0.99999976,1.69E-16,1.46E-09,4.22E-16,1.60E-07,7.32E-08,1.40E-21,3.03E-12,4.28E-14,1.80E-13,0.99999976
297,event_0297,2022_06_28,test_297,test_label,input_event_sample0297,3.71E-13,2.20E-07,1.19E-09,0.99995553,6.83E-09,1.35E-11,4.43E-05,5.38E-15,2.86E-15,1.23E-08,3.71E-13,2.20E-07,1.19E-09,0.99995553,6.83E-09,1.35E-11,4.43E-05,5.38E-15,2.86E-15,1.23E-08,3.71E-13,2.20E-07,1.19E-09,0.99995553,6.83E-09,1.35E-11,4.43E-05,5.38E-15,2.86E-15,1.23E-08,3.71E-13,2.20E-07,1.19E-09,0.99995553,6.83E-09,1.35E-11,4.43E-05,5.38E-15,2.86E-15,1.23E-08,3.71E-13,2.20E-07,1.19E-09,0.99995553,6.83E-09,1.35E-11,4.43E-05,5.38E-15,2.86E-15,1.23E-08,3.71E-13,2.20E-07,1.19E-09,0.99995553,6.83E-09,1.35E-11,4.43E-05,5.38E-15,2.86E-15,1.23E-08
298,event_0298,2022_06_28,test_298,test_label,input_event_sample0298,6.91E-15,1.75E-13,1.31E-12,1.41E-12,0.99999464,2.21E-13,4.47E-12,9.69E-10,1.82E-08,5.30E-06,6.91E-15,1.75E-13,1.31E-12,1.41E-12,0.99999464,2.21E-13,4.47E-12,9.69E-10,1.82E-08,5.30E-06,6.91E-15,1.75E-13,1.31E-12,1.41E-12,0.99999464,2.21E-13,4.47E-12,9.69E-10,1.82E-08,5.30E-06,6.91E-15,1.75E-13,1.31E-12,1.41E-12,0.99999464,2.21E-13,4.47E-12,9.69E-10,1.82E-08,5.30E-06,6.91E-15,1.75E-13,1.31E-12,1.41E-12,0.99999464,2.21E-13,4.47E-12,9.69E-10,1.82E-08,5.30E-06,6.91E-15,1.75E-13,1.31E-12,1.41E-12,0.99999464,2.21E-13,4.47E-12,9.69E-10,1.82E-08,5.30E-06
299,event_0299,2022_06_28,test_299,test_label,input_event_sample0299,3.78E-11,9.17E-13,0.99998224,1.23E-05,5.99E-07,1.48E-07,8.74E-11,4.64E-06,2.20E-08,2.46E-10,3.78E-11,9.17E-13,0.99998224,1.23E-05,5.99E-07,1.48E-07,8.74E-11,4.64E-06,2.20E-08,2.46E-10,3.78E-11,9.17E-13,0.99998224,1.23E-05,5.99E-07,1.48E-07,8.74E-11,4.64E-06,2.20E-08,2.46E-10,3.78E-11,9.17E-13,0.99998224,1.23E-05,5.99E-07,1.48E-07,8.74E-11,4.64E-06,2.20E-08,2.46E-10,3.78E-11,9.17E-13,0.99998224,1.23E-05,5.99E-07,1.48E-07,8.74E-11,4.64E-06,2.20E-08,2.46E-10,3.78E-11,9.17E-13,0.99998224,1.23E-05,5.99E-07,1.48E-07,8.74E-11,4.64E-06,2.20E-08,2.46E-10
300,event_0300,2022_06_28,test_300,test_label,input_event_sample0300,3.87E-14,1.72E-14,1.35E-12,6.92E-14,1.94E-08,1.03E-15,6.78E-14,3.01E-09,0.9999999,1.33E-07,3.87E-14,1.72E-14,1.35E-12,6.92E-14,1.94E-08,1.03E-15,6.78E-14,3.01E-09,0.9999999,1.33E-07,3.87E-14,1.72E-14,1.35E-12,6.92E-14,1.94E-08,1.03E-15,6.78E-14,3.01E-09,0.9999999,1.33E-07,3.87E-14,1.72E-14,1.35E-12,6.92E-14,1.94E-08,1.03E-15,6.78E-14,3.01E-09,0.9999999,1.33E-07,3.87E-14,1.72E-14,1.35E-12,6.92E-14,1.94E-08,1.03E-15,6.78E-14,3.01E-09,0.9999999,1.33E-07,3.87E-14,1.72E-14,1.35E-12,6.92E-14,1.94E-08,1.03E-15,6.78E-14,3.01E-09,0.9999999,1.33E-07
301,event_0301,2022_06_28,test_301,test_label,input_event_sample0301,8.15E-27,1.41E-30,6.94E-35,4.02E-25,1.23E-13,6.96E-34,2.22E-24,0,5.49E-10,1,8.15E-27,1.41E-30,6.94E-35,4.02E-25,1.23E-13,6.96E-34,2.22E-24,0,5.49E-10,1,8.15E-27,1.41E-30,6.94E-35,4.02E-25,1.23E-13,6.96E-34,2.22E-24,0,5.49E-10,1,8.15E-27,1.41E-30,6.94E-35,4.02E-25,1.23E-13,6.96E-34,2.22E-24,0,5.49E-10,1,8.15E-27,1.41E-30,6.94E-35,4.02E-25,1.23E-13,6.96E-34,2.22E-24,0,5.49E-10,1,8.15E-27,1.41E-30,6.94E-35,4.02E-25,1.23E-13,6.96E-34,2.22E-24,0,5.49E-10,1
302,event_0302,2022_06_28,test_302,test_label,input_event_sample0302,2.01E-08,5.64E-06,0.000564902,2.22E-06,0.000867718,4.81E-05,6.92E-08,0.99850684,3.69E-06,7.31E-07,2.01E-08,5.64E-06,0.000564902,2.22E-06,0.000867718,4.81E-05,6.92E-08,0.99850684,3.69E-06,7.31E-07,2.01E-08,5.64E-06,0.000564902,2.22E-06,0.000867718,4.81E-05,6.92E-08,0.99850684,3.69E-06,7.31E-07,2.01E-08,5.64E-06,0.000564902,2.22E-06,0.000867718,4.81E-05,6.92E-08,0.99850684,3.69E-06,7.31E-07,2.01E-08,5.64E-06,0.000564902,2.22E-06,0.000867718,4.81E-05,6.92E-08,0.99850684,3.69E-06,7.31E-07,2.01E-08,5.64E-06,0.000564902,2.22E-06,0.000867718,4.81E-05,6.92E-08,0.99850684,3.69E-06,7.31E-07
